NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE41867_DAY6_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP	GSE41867_DAY6_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP		177	-0.26545766	-1.2167138	0.20792079	0.301233	1.0	2752	tags=25%, list=18%, signal=30%	
GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP	GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP		174	-0.25453025	-1.2165738	0.17219917	0.3011702	1.0	3299	tags=29%, list=21%, signal=36%	
GSE17721_0.5H_VS_8H_POLYIC_BMDC_UP	GSE17721_0.5H_VS_8H_POLYIC_BMDC_UP		172	-0.2693008	-1.2165264	0.18650794	0.30096856	1.0	3517	tags=28%, list=23%, signal=36%	
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_48H_DN	GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_48H_DN		175	-0.27123094	-1.2165202	0.17586912	0.30071324	1.0	3591	tags=31%, list=23%, signal=41%	
GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_UP	GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_UP		127	-0.2652442	-1.2164137	0.1934236	0.30059627	1.0	3818	tags=31%, list=25%, signal=41%	
GSE17721_12H_VS_24H_PAM3CSK4_BMDC_UP	GSE17721_12H_VS_24H_PAM3CSK4_BMDC_UP		159	-0.26924175	-1.2160832	0.15071283	0.30081046	1.0	2486	tags=24%, list=16%, signal=28%	
GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_UP	GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_UP		156	-0.2628361	-1.2154608	0.15415822	0.30150902	1.0	2238	tags=22%, list=15%, signal=25%	
GSE32533_WT_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_UP	GSE32533_WT_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_UP		166	-0.27964106	-1.2152762	0.24186991	0.30152667	1.0	3485	tags=33%, list=23%, signal=42%	
GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDC_UP	GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDC_UP		170	-0.2905168	-1.2152653	0.23168316	0.3012815	1.0	4432	tags=38%, list=29%, signal=53%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_DN	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_DN		176	-0.2798627	-1.2149955	0.19753087	0.30139235	1.0	2331	tags=25%, list=15%, signal=29%	
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_DN	GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_DN		175	-0.24591519	-1.2148336	0.15271966	0.30137008	1.0	4215	tags=34%, list=27%, signal=47%	
GSE40274_CTRL_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_CTRL_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		143	-0.24395858	-1.214497	0.14506769	0.30157393	1.0	1205	tags=11%, list=8%, signal=12%	
GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_DN	GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_DN		178	-0.27359694	-1.2141322	0.206	0.3018577	1.0	2435	tags=25%, list=16%, signal=30%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN	GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN		153	-0.24703364	-1.2139516	0.13052209	0.30187628	1.0	1675	tags=18%, list=11%, signal=20%	
GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN	GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN		159	-0.24390371	-1.2138978	0.12745099	0.30170247	1.0	2334	tags=21%, list=15%, signal=24%	
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_UP	GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_UP		180	-0.2557039	-1.2138355	0.15555556	0.30154163	1.0	3286	tags=24%, list=21%, signal=31%	
GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_DN	GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_DN		174	-0.24321283	-1.2137976	0.14198783	0.30133864	1.0	1404	tags=14%, list=9%, signal=15%	
GSE12001_MIR223_KO_VS_WT_NEUTROPHIL_DN	GSE12001_MIR223_KO_VS_WT_NEUTROPHIL_DN		178	-0.25805596	-1.213466	0.20120725	0.30159652	1.0	3267	tags=33%, list=21%, signal=42%	
GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_DN	GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_DN		175	-0.29768348	-1.2130854	0.226	0.301912	1.0	2768	tags=30%, list=18%, signal=37%	
GSE40493_BCL6_KO_VS_WT_TREG_UP	GSE40493_BCL6_KO_VS_WT_TREG_UP		165	-0.287425	-1.213082	0.22403258	0.30165905	1.0	3378	tags=32%, list=22%, signal=41%	
GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_UP	GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_UP		172	-0.26605523	-1.2125618	0.19961241	0.30214316	1.0	2448	tags=20%, list=16%, signal=23%	
GSE9946_IMMATURE_VS_MATURE_STIMULATORY_DC_UP	GSE9946_IMMATURE_VS_MATURE_STIMULATORY_DC_UP		108	-0.25974494	-1.2115861	0.17342342	0.30337298	1.0	4243	tags=40%, list=28%, signal=55%	
GSE17721_LPS_VS_POLYIC_24H_BMDC_DN	GSE17721_LPS_VS_POLYIC_24H_BMDC_DN		166	-0.26234907	-1.21147	0.17741935	0.3032876	1.0	2614	tags=25%, list=17%, signal=29%	
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_UP	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_UP		140	-0.28912413	-1.210896	0.17444219	0.30389276	1.0	2774	tags=24%, list=18%, signal=29%	
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP	GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP		131	-0.2524957	-1.2106012	0.15728155	0.30409962	1.0	2724	tags=24%, list=18%, signal=29%	
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN	GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN		156	-0.27302212	-1.2104241	0.16363636	0.30409214	1.0	2359	tags=19%, list=15%, signal=22%	
GSE16385_UNTREATED_VS_12H_IL4_TREATED_MACROPHAGE_UP	GSE16385_UNTREATED_VS_12H_IL4_TREATED_MACROPHAGE_UP		165	-0.24473785	-1.21027	0.12774451	0.3040552	1.0	2500	tags=19%, list=16%, signal=23%	
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP		166	-0.25763282	-1.2102633	0.16733068	0.3038006	1.0	2144	tags=19%, list=14%, signal=21%	
GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP	GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP		145	-0.28561282	-1.209289	0.16875	0.30498973	1.0	2741	tags=24%, list=18%, signal=29%	
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_DN	GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_DN		180	-0.2465918	-1.2090129	0.18577075	0.30514303	1.0	3019	tags=29%, list=20%, signal=36%	
GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN	GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN		153	-0.24369755	-1.2081147	0.15551181	0.30625188	1.0	2571	tags=23%, list=17%, signal=27%	
GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP	GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP		168	-0.26209408	-1.207594	0.17816092	0.30679157	1.0	2509	tags=20%, list=16%, signal=24%	
GSE20715_WT_VS_TLR4_KO_48H_OZONE_LUNG_UP	GSE20715_WT_VS_TLR4_KO_48H_OZONE_LUNG_UP		163	-0.23559175	-1.2074226	0.111801244	0.30678245	1.0	927	tags=10%, list=6%, signal=10%	
GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_DN	GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_DN		166	-0.25111994	-1.207281	0.15369262	0.30673635	1.0	2267	tags=20%, list=15%, signal=23%	
GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_DN	GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_DN		173	-0.23668799	-1.2069944	0.14428858	0.30688605	1.0	1753	tags=14%, list=11%, signal=15%	
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP	GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP		177	-0.27113467	-1.2066759	0.212	0.3070937	1.0	3335	tags=32%, list=22%, signal=41%	
GSE42021_TREG_VS_TCONV_PLN_DN	GSE42021_TREG_VS_TCONV_PLN_DN		177	-0.24859948	-1.206038	0.17087379	0.30779755	1.0	2932	tags=23%, list=19%, signal=28%	
GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_DN	GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_DN		113	-0.2680704	-1.2057984	0.15353535	0.3079028	1.0	2589	tags=25%, list=17%, signal=30%	
GSE27859_DC_VS_CD11C_INT_F480_HI_MACROPHAGE_DN	GSE27859_DC_VS_CD11C_INT_F480_HI_MACROPHAGE_DN		139	-0.23570134	-1.2056777	0.1183432	0.30780938	1.0	2768	tags=24%, list=18%, signal=29%	
GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_DN	GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_DN		135	-0.27529922	-1.2053422	0.1814433	0.30803192	1.0	3073	tags=31%, list=20%, signal=39%	
GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP		168	-0.24721225	-1.2047691	0.14807302	0.3086083	1.0	1771	tags=17%, list=12%, signal=19%	
GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_UP	GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_UP		121	-0.31079787	-1.204306	0.19507186	0.3090091	1.0	2999	tags=28%, list=20%, signal=35%	
GSE33162_HDAC3_KO_VS_HDAC3_KO_MACROPHAGE_UP	GSE33162_HDAC3_KO_VS_HDAC3_KO_MACROPHAGE_UP		160	-0.26739916	-1.203987	0.18350515	0.30925268	1.0	1982	tags=20%, list=13%, signal=23%	
GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_DN	GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_DN		163	-0.24141881	-1.2035642	0.15463917	0.30962035	1.0	3355	tags=24%, list=22%, signal=30%	
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_DN	GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_DN		166	-0.22962946	-1.2033428	0.15873016	0.30969945	1.0	3117	tags=24%, list=20%, signal=30%	
GSE4142_NAIVE_VS_GC_BCELL_DN	GSE4142_NAIVE_VS_GC_BCELL_DN		155	-0.27382267	-1.2032539	0.21188119	0.30956882	1.0	2353	tags=24%, list=15%, signal=28%	
GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP	GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP		170	-0.2844456	-1.2032206	0.25189394	0.30935273	1.0	724	tags=11%, list=5%, signal=11%	
GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP	GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP		106	-0.2597644	-1.2029396	0.14859438	0.3095255	1.0	3140	tags=33%, list=20%, signal=41%	
GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_UP	GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_UP		149	-0.25179893	-1.2026622	0.14723927	0.3096698	1.0	1814	tags=15%, list=12%, signal=17%	
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN		170	-0.28809258	-1.2025714	0.23904383	0.3095578	1.0	3778	tags=36%, list=25%, signal=48%	
GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP		160	-0.26825416	-1.2024473	0.2045889	0.30950105	1.0	2064	tags=19%, list=13%, signal=22%	
GSE3982_MEMORY_CD4_TCELL_VS_TH1_UP	GSE3982_MEMORY_CD4_TCELL_VS_TH1_UP		160	-0.25589588	-1.2020202	0.18837675	0.30986986	1.0	2835	tags=23%, list=18%, signal=28%	
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN		175	-0.23890519	-1.2019142	0.17288801	0.3097721	1.0	2123	tags=19%, list=14%, signal=22%	
GSE31082_DN_VS_DP_THYMOCYTE_UP	GSE31082_DN_VS_DP_THYMOCYTE_UP		175	-0.32225135	-1.2015359	0.28039217	0.31008226	1.0	3560	tags=30%, list=23%, signal=38%	
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_YOUNG_UP	GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_YOUNG_UP		169	-0.26736495	-1.2014285	0.21442126	0.30997297	1.0	2414	tags=27%, list=16%, signal=31%	
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN		138	-0.26712593	-1.2011998	0.18687873	0.31003562	1.0	3479	tags=28%, list=23%, signal=36%	
GSE16266_LPS_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP	GSE16266_LPS_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP		155	-0.24969631	-1.2011961	0.17791411	0.30978188	1.0	2539	tags=19%, list=17%, signal=23%	
GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP	GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP		175	-0.23342375	-1.200584	0.13972056	0.31041488	1.0	1605	tags=13%, list=10%, signal=15%	
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_DN	GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_DN		170	-0.26171374	-1.200182	0.18292683	0.31077245	1.0	2832	tags=25%, list=18%, signal=30%	
GSE32901_NAIVE_VS_TH1_CD4_TCELL_DN	GSE32901_NAIVE_VS_TH1_CD4_TCELL_DN		150	-0.24934769	-1.1998118	0.16528925	0.31104237	1.0	1269	tags=15%, list=8%, signal=16%	
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_DN	GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_DN		131	-0.25514048	-1.1993802	0.18618043	0.3114068	1.0	3406	tags=31%, list=22%, signal=40%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_UP	GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_UP		157	-0.29563087	-1.1993177	0.25675675	0.31124488	1.0	3921	tags=33%, list=26%, signal=44%	
GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_DN		181	-0.26367316	-1.199011	0.18677042	0.31141862	1.0	3244	tags=27%, list=21%, signal=33%	
GSE14769_40MIN_VS_360MIN_LPS_BMDM_DN	GSE14769_40MIN_VS_360MIN_LPS_BMDM_DN		178	-0.27191266	-1.1981179	0.23689727	0.31254622	1.0	3259	tags=33%, list=21%, signal=41%	
GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP	GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP		167	-0.24941319	-1.196163	0.13	0.31523654	1.0	1950	tags=17%, list=13%, signal=20%	
GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP		181	-0.33824182	-1.1959227	0.27626458	0.31535006	1.0	4569	tags=40%, list=30%, signal=57%	
GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_DN	GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_DN		168	-0.25903198	-1.1955872	0.19961612	0.31562808	1.0	3878	tags=31%, list=25%, signal=41%	
GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_UP		164	-0.24356374	-1.1954088	0.16297787	0.31564376	1.0	1915	tags=18%, list=12%, signal=21%	
GSE34156_UNTREATED_VS_6H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP	GSE34156_UNTREATED_VS_6H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP		130	-0.28721863	-1.1945341	0.19315895	0.31666532	1.0	2144	tags=18%, list=14%, signal=21%	
GSE29164_DAY3_VS_DAY7_CD8_TCELL_AND_IL12_TREATED_MELANOMA_UP	GSE29164_DAY3_VS_DAY7_CD8_TCELL_AND_IL12_TREATED_MELANOMA_UP		168	-0.25115612	-1.1936812	0.1880998	0.31765026	1.0	3425	tags=33%, list=22%, signal=42%	
GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_DN	GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_DN		173	-0.2557109	-1.1936448	0.18019801	0.31743258	1.0	2317	tags=21%, list=15%, signal=25%	
GSE2706_UNSTIM_VS_8H_LPS_DC_UP	GSE2706_UNSTIM_VS_8H_LPS_DC_UP		170	-0.2966038	-1.1936024	0.24084778	0.31723014	1.0	3227	tags=24%, list=21%, signal=30%	
GSE36009_WT_VS_NLRP10_KO_DC_DN	GSE36009_WT_VS_NLRP10_KO_DC_DN		184	-0.3123746	-1.1934272	0.27620968	0.31723964	1.0	2996	tags=39%, list=20%, signal=47%	
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP		171	-0.22678836	-1.1923567	0.12343096	0.31859568	1.0	1683	tags=15%, list=11%, signal=17%	
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN	GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN		175	-0.25551647	-1.1911235	0.19361277	0.3202766	1.0	3065	tags=25%, list=20%, signal=30%	
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_DN	GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_DN		180	-0.23884499	-1.1902939	0.15662651	0.32130957	1.0	1936	tags=18%, list=13%, signal=20%	
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN	GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN		170	-0.24363887	-1.1896191	0.17350747	0.3220949	1.0	1244	tags=15%, list=8%, signal=16%	
GSE22886_NAIVE_CD8_TCELL_VS_NKCELL_DN	GSE22886_NAIVE_CD8_TCELL_VS_NKCELL_DN		178	-0.29530627	-1.1895971	0.27087575	0.32186761	1.0	3199	tags=30%, list=21%, signal=38%	
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_UP	GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_UP		162	-0.25520504	-1.1895727	0.2027559	0.3216358	1.0	2692	tags=23%, list=18%, signal=27%	
GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_UP		173	-0.2621968	-1.1893651	0.19845857	0.32168913	1.0	2743	tags=24%, list=18%, signal=29%	
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_0.8H_UP	GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_0.8H_UP		166	-0.26825565	-1.1893028	0.23590814	0.32151973	1.0	2129	tags=19%, list=14%, signal=21%	
GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_UP	GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_UP		153	-0.27063847	-1.1887792	0.15447155	0.32204095	1.0	2565	tags=24%, list=17%, signal=28%	
GSE31622_WT_VS_KLF3_KO_BCELL_DN	GSE31622_WT_VS_KLF3_KO_BCELL_DN		162	-0.25148478	-1.1886737	0.18379447	0.3219311	1.0	3558	tags=33%, list=23%, signal=42%	
GSE36009_WT_VS_NLRP10_KO_DC_LPS_STIM_DN	GSE36009_WT_VS_NLRP10_KO_DC_LPS_STIM_DN		163	-0.25634494	-1.1878184	0.20766129	0.3230119	1.0	2825	tags=29%, list=18%, signal=36%	
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP	GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP		138	-0.28880644	-1.1876717	0.25851703	0.32298845	1.0	2598	tags=22%, list=17%, signal=26%	
GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_UP	GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_UP		169	-0.24673612	-1.1874746	0.14760914	0.32301128	1.0	2178	tags=18%, list=14%, signal=21%	
GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN		165	-0.24949957	-1.1872181	0.17137097	0.32312134	1.0	2322	tags=24%, list=15%, signal=28%	
GSE6269_HEALTHY_VS_STAPH_PNEUMO_INF_PBMC_UP	GSE6269_HEALTHY_VS_STAPH_PNEUMO_INF_PBMC_UP		160	-0.25951535	-1.187077	0.21632653	0.32308164	1.0	4367	tags=41%, list=28%, signal=56%	
GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP	GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP		180	-0.25186315	-1.1867193	0.18934911	0.32336587	1.0	2335	tags=20%, list=15%, signal=23%	
GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP	GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP		162	-0.30896577	-1.1863799	0.2826923	0.32363406	1.0	1624	tags=14%, list=11%, signal=16%	
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP		171	-0.24939269	-1.186305	0.20703125	0.3234974	1.0	2572	tags=23%, list=17%, signal=28%	
GSE9239_CTRL_VS_TNF_INHIBITOR_TREATED_DC_UP	GSE9239_CTRL_VS_TNF_INHIBITOR_TREATED_DC_UP		161	-0.24469125	-1.1856725	0.22554891	0.324219	1.0	2806	tags=22%, list=18%, signal=27%	
GSE17721_CTRL_VS_POLYIC_0.5H_BMDC_UP	GSE17721_CTRL_VS_POLYIC_0.5H_BMDC_UP		170	-0.2291322	-1.1854752	0.1392157	0.32424918	1.0	3060	tags=25%, list=20%, signal=31%	
GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_UP	GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_UP		172	-0.25724074	-1.1846663	0.20469083	0.32522255	1.0	1416	tags=16%, list=9%, signal=17%	
GSE27786_BCELL_VS_NKCELL_DN	GSE27786_BCELL_VS_NKCELL_DN		179	-0.2542261	-1.1846308	0.20857699	0.32501018	1.0	1980	tags=18%, list=13%, signal=20%	
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN	GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN		145	-0.25459728	-1.1844193	0.22310758	0.32506272	1.0	2441	tags=22%, list=16%, signal=26%	
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_UP	GSE45365_WT_VS_IFNAR_KO_CD11B_DC_UP		150	-0.26454175	-1.1842273	0.20710059	0.32510525	1.0	2651	tags=25%, list=17%, signal=30%	
GSE27786_BCELL_VS_NKTCELL_UP	GSE27786_BCELL_VS_NKTCELL_UP		177	-0.24570623	-1.1838737	0.20682731	0.32538536	1.0	3399	tags=32%, list=22%, signal=41%	
GSE7509_DC_VS_MONOCYTE_UP	GSE7509_DC_VS_MONOCYTE_UP		175	-0.2520458	-1.183195	0.21988527	0.326116	1.0	3515	tags=29%, list=23%, signal=37%	
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP	GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP		176	-0.2666228	-1.1830848	0.24131274	0.32602307	1.0	3274	tags=30%, list=21%, signal=38%	
GSE17721_LPS_VS_CPG_2H_BMDC_DN	GSE17721_LPS_VS_CPG_2H_BMDC_DN		154	-0.25149956	-1.1829448	0.18834952	0.32597032	1.0	1408	tags=13%, list=9%, signal=14%	
