NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP	GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP		172	0.28941324	1.3598212	0.03632887	0.18833484	0.999	1663	tags=15%, list=11%, signal=17%	
GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_UP	GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_UP		166	0.2867858	1.3590571	0.08264463	0.18903491	0.999	3000	tags=29%, list=20%, signal=36%	
GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_UP	GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_UP		180	0.31471947	1.3582306	0.10559006	0.18979749	0.999	1588	tags=17%, list=10%, signal=18%	
GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_UP	GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_UP		177	0.25768405	1.3579772	0.035019454	0.18991077	0.999	2596	tags=20%, list=17%, signal=24%	
GSE13522_WT_VS_IFNAR_KO_SKIN_UP	GSE13522_WT_VS_IFNAR_KO_SKIN_UP		164	0.26832658	1.3573636	0.03470716	0.1904478	0.999	2733	tags=23%, list=18%, signal=28%	
GSE3565_DUSP1_VS_WT_SPLENOCYTES_UP	GSE3565_DUSP1_VS_WT_SPLENOCYTES_UP		134	0.3265743	1.3573475	0.119760476	0.19031267	0.999	1622	tags=18%, list=11%, signal=20%	
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_DN	GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_DN		143	0.2849137	1.3570987	0.08964144	0.19043459	0.999	3182	tags=24%, list=21%, signal=30%	
GSE22432_MULTIPOTENT_PROGENITOR_VS_CDC_UP	GSE22432_MULTIPOTENT_PROGENITOR_VS_CDC_UP		162	0.30013916	1.356422	0.075	0.19106425	0.999	3599	tags=33%, list=23%, signal=43%	
GSE25123_CTRL_VS_IL4_STIM_PPARG_KO_MACROPHAGE_DN	GSE25123_CTRL_VS_IL4_STIM_PPARG_KO_MACROPHAGE_DN		162	0.30115068	1.3561817	0.07543521	0.19115248	0.999	2103	tags=23%, list=14%, signal=26%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_24H_BMDC_DN	GSE17721_PAM3CSK4_VS_GADIQUIMOD_24H_BMDC_DN		170	0.2837467	1.3561358	0.07112971	0.19105652	0.999	1961	tags=18%, list=13%, signal=21%	
GSE40225_WT_VS_RIP_B7X_DIABETIC_MOUSE_PANCREATIC_CD8_TCELL_UP	GSE40225_WT_VS_RIP_B7X_DIABETIC_MOUSE_PANCREATIC_CD8_TCELL_UP		169	0.31486315	1.3560275	0.10621242	0.1910346	0.999	1246	tags=19%, list=8%, signal=20%	
GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP	GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP		177	0.31248528	1.3552876	0.12273642	0.19173124	0.999	2433	tags=27%, list=16%, signal=31%	
GSE5960_TH1_VS_ANERGIC_TH1_DN	GSE5960_TH1_VS_ANERGIC_TH1_DN		175	0.28144044	1.3550737	0.08024691	0.19180846	0.999	2447	tags=22%, list=16%, signal=26%	
GSE17721_LPS_VS_GARDIQUIMOD_12H_BMDC_UP	GSE17721_LPS_VS_GARDIQUIMOD_12H_BMDC_UP		171	0.28202423	1.3547387	0.09325397	0.19203365	0.999	1812	tags=20%, list=12%, signal=23%	
GSE12366_NAIVE_VS_MEMORY_BCELL_UP	GSE12366_NAIVE_VS_MEMORY_BCELL_UP		158	0.30315846	1.3543587	0.07003891	0.19227956	0.999	3200	tags=29%, list=21%, signal=36%	
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_DN	GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_DN		156	0.2635554	1.3541353	0.04016064	0.19238283	0.999	2426	tags=22%, list=16%, signal=26%	
GSE5589_UNSTIM_VS_180MIN_LPS_AND_IL10_STIM_MACROPHAGE_DN	GSE5589_UNSTIM_VS_180MIN_LPS_AND_IL10_STIM_MACROPHAGE_DN		176	0.27346936	1.3541324	0.06029106	0.19222888	0.999	1603	tags=15%, list=10%, signal=17%	
GSE360_CTRL_VS_L_DONOVANI_MAC_DN	GSE360_CTRL_VS_L_DONOVANI_MAC_DN		179	0.2881256	1.3537375	0.070993915	0.19250719	0.999	3020	tags=28%, list=20%, signal=35%	
GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN		175	0.30038098	1.3530735	0.051282052	0.19305676	0.999	1738	tags=16%, list=11%, signal=18%	
GSE27786_NEUTROPHIL_VS_MONO_MAC_DN	GSE27786_NEUTROPHIL_VS_MONO_MAC_DN		172	0.27200454	1.3530097	0.043824703	0.19296253	0.999	1390	tags=13%, list=9%, signal=15%	
GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP		169	0.2701612	1.3525989	0.041420117	0.19327177	0.999	1888	tags=20%, list=12%, signal=22%	
GSE20727_CTRL_VS_ROS_INHIBITOR_TREATED_DC_DN	GSE20727_CTRL_VS_ROS_INHIBITOR_TREATED_DC_DN		173	0.2945807	1.3523284	0.1090535	0.19341081	0.999	972	tags=12%, list=6%, signal=13%	
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_DN	GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_DN		172	0.29662013	1.3515477	0.08167331	0.19411713	0.999	2159	tags=24%, list=14%, signal=27%	
GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_DN	GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_DN		166	0.32097626	1.3514035	0.08118812	0.1941312	0.999	2371	tags=25%, list=15%, signal=29%	
GSE24814_STAT5_KO_VS_WT_PRE_BCELL_UP	GSE24814_STAT5_KO_VS_WT_PRE_BCELL_UP		137	0.3688894	1.3509783	0.093333334	0.19447309	0.999	3502	tags=39%, list=23%, signal=50%	
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP	GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP		178	0.39640614	1.3505495	0.18023255	0.19479175	0.999	1381	tags=21%, list=9%, signal=23%	
GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP	GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP		177	0.27954414	1.3504796	0.032945737	0.1947062	0.999	3212	tags=26%, list=21%, signal=32%	
GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN	GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN		170	0.33027595	1.3502307	0.12577319	0.19481856	0.999	2724	tags=23%, list=18%, signal=28%	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_UP	GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_UP		133	0.38013464	1.350198	0.0772128	0.19469805	0.999	2162	tags=24%, list=14%, signal=28%	
GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_DN	GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_DN		176	0.29259145	1.3501227	0.08924949	0.19460994	0.999	1803	tags=18%, list=12%, signal=20%	
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TCONV_CD4_TCELL_UP	GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TCONV_CD4_TCELL_UP		87	0.3582347	1.3500978	0.07884616	0.19448215	0.999	2768	tags=26%, list=18%, signal=32%	
GSE26023_PHD3_KO_VS_WT_NEUTROPHIL_HYPOXIA_DN	GSE26023_PHD3_KO_VS_WT_NEUTROPHIL_HYPOXIA_DN		155	0.26898956	1.3499397	0.025490196	0.19450083	0.999	2279	tags=20%, list=15%, signal=23%	
GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN	GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN		168	0.27827516	1.3490685	0.049115915	0.19533648	0.999	2504	tags=21%, list=16%, signal=25%	
GSE11057_CD4_CENT_MEM_VS_PBMC_UP	GSE11057_CD4_CENT_MEM_VS_PBMC_UP		171	0.3164906	1.3489528	0.11153846	0.19530872	0.999	2196	tags=24%, list=14%, signal=28%	
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_4H_UP	GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_4H_UP		167	0.26668003	1.3482591	0.06404959	0.19592838	0.999	2169	tags=19%, list=14%, signal=22%	
GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_DN	GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_DN		153	0.2881839	1.3481768	0.054766733	0.19586867	0.999	1750	tags=17%, list=11%, signal=19%	
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_UP	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_UP		180	0.3490855	1.3479145	0.14457831	0.19602734	0.999	2366	tags=28%, list=15%, signal=33%	
GSE37416_CTRL_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_DN	GSE37416_CTRL_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_DN		177	0.3323743	1.3477125	0.16666667	0.1960914	0.999	1681	tags=22%, list=11%, signal=24%	
GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_DN	GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_DN		144	0.30536816	1.3476024	0.11729623	0.19606362	0.999	1611	tags=17%, list=10%, signal=18%	
GSE39556_CD8A_DC_VS_NK_CELL_DN	GSE39556_CD8A_DC_VS_NK_CELL_DN		171	0.30618674	1.346764	0.104743086	0.19681318	0.999	1656	tags=18%, list=11%, signal=20%	
GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP	GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP		144	0.2969678	1.3461868	0.054435484	0.19733511	0.999	2904	tags=28%, list=19%, signal=35%	
GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_DN	GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_DN		163	0.2811872	1.3460659	0.078350514	0.19731095	0.999	3346	tags=29%, list=22%, signal=36%	
GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_UP	GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_UP		144	0.29118264	1.3456041	0.05462185	0.19766644	0.999	1416	tags=15%, list=9%, signal=16%	
GSE34515_CD16_NEG_VS_POS_MONOCYTE_UP	GSE34515_CD16_NEG_VS_POS_MONOCYTE_UP		166	0.29471532	1.3455652	0.077504724	0.19754864	0.999	2914	tags=23%, list=19%, signal=29%	
GSE14308_TH17_VS_NAIVE_CD4_TCELL_UP	GSE14308_TH17_VS_NAIVE_CD4_TCELL_UP		169	0.25284287	1.3455337	0.02834008	0.19743067	0.999	2219	tags=17%, list=14%, signal=19%	
GSE22886_TCELL_VS_BCELL_NAIVE_DN	GSE22886_TCELL_VS_BCELL_NAIVE_DN		165	0.34170413	1.3453476	0.09607843	0.1974774	0.999	3719	tags=38%, list=24%, signal=50%	
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP	GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP		173	0.28915933	1.3450483	0.098121084	0.197647	0.999	2244	tags=20%, list=15%, signal=23%	
GSE22025_UNTREATED_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN	GSE22025_UNTREATED_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN		136	0.3413063	1.3447855	0.058479533	0.19780616	0.999	1638	tags=18%, list=11%, signal=20%	
GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_UP	GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_UP		162	0.29737195	1.3446139	0.09589041	0.1978697	0.999	1511	tags=14%, list=10%, signal=16%	
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_UP	GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_UP		133	0.36228868	1.3445839	0.0662768	0.19775183	0.999	1980	tags=17%, list=13%, signal=20%	
GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_DN	GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_DN		141	0.29928744	1.3444129	0.05544933	0.19779421	0.999	2527	tags=24%, list=16%, signal=29%	
GSE411_UNSTIM_VS_400MIN_IL6_STIM_MACROPHAGE_DN	GSE411_UNSTIM_VS_400MIN_IL6_STIM_MACROPHAGE_DN		170	0.27013707	1.3434486	0.08024691	0.19875938	0.999	2696	tags=25%, list=18%, signal=30%	
GSE3982_BASOPHIL_VS_TH2_UP	GSE3982_BASOPHIL_VS_TH2_UP		170	0.29707763	1.3434347	0.11087866	0.19861913	0.999	2190	tags=25%, list=14%, signal=28%	
GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_UP	GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_UP		167	0.27439764	1.3432927	0.06225681	0.19864002	0.999	3203	tags=29%, list=21%, signal=36%	
GSE360_T_GONDII_VS_M_TUBERCULOSIS_MAC_UP	GSE360_T_GONDII_VS_M_TUBERCULOSIS_MAC_UP		169	0.2922837	1.3432022	0.087649405	0.19859517	0.999	1466	tags=16%, list=10%, signal=17%	
GSE6259_33D1_POS_DC_VS_CD8_TCELL_DN	GSE6259_33D1_POS_DC_VS_CD8_TCELL_DN		104	0.29448423	1.3430452	0.0987395	0.19862053	0.999	2521	tags=27%, list=16%, signal=32%	
GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN	GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN		178	0.39791104	1.3429236	0.20675944	0.19861408	0.999	1485	tags=25%, list=10%, signal=28%	
GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_UP	GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_UP		173	0.26514876	1.3420191	0.030181086	0.19947363	0.999	2450	tags=21%, list=16%, signal=25%	
GSE6875_TCONV_VS_TREG_UP	GSE6875_TCONV_VS_TREG_UP		160	0.26931423	1.341507	0.032719836	0.19991371	0.999	2925	tags=29%, list=19%, signal=35%	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_UP	GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_UP		167	0.2605091	1.3413198	0.040650405	0.19996734	0.999	1999	tags=17%, list=13%, signal=19%	
GSE13306_TREG_VS_TCONV_SPLEEN_DN	GSE13306_TREG_VS_TCONV_SPLEEN_DN		161	0.2793448	1.3410023	0.06036217	0.20018548	0.999	2627	tags=24%, list=17%, signal=28%	
GSE39820_CTRL_VS_TGFBETA1_IL6_CD4_TCELL_UP	GSE39820_CTRL_VS_TGFBETA1_IL6_CD4_TCELL_UP		173	0.25864047	1.3407593	0.041420117	0.20031816	0.999	2993	tags=25%, list=19%, signal=31%	
GSE26928_CENTR_MEMORY_VS_CXCR5_POS_CD4_TCELL_DN	GSE26928_CENTR_MEMORY_VS_CXCR5_POS_CD4_TCELL_DN		143	0.2971779	1.3406361	0.0990099	0.2003111	0.999	1934	tags=21%, list=13%, signal=24%	
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_UP	GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_UP		138	0.30350247	1.3404585	0.046153847	0.20036568	0.999	1955	tags=20%, list=13%, signal=22%	
GSE3920_IFNA_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP	GSE3920_IFNA_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP		150	0.37579313	1.3403043	0.19556452	0.2004065	0.999	1120	tags=21%, list=7%, signal=22%	
GSE339_CD4POS_VS_CD8POS_DC_IN_CULTURE_DN	GSE339_CD4POS_VS_CD8POS_DC_IN_CULTURE_DN		167	0.28716654	1.3401182	0.095918365	0.20046262	0.999	2241	tags=17%, list=15%, signal=20%	
GSE17721_CTRL_VS_PAM3CSK4_6H_BMDC_DN	GSE17721_CTRL_VS_PAM3CSK4_6H_BMDC_DN		167	0.31548154	1.3399371	0.1017964	0.2005083	0.999	2378	tags=23%, list=15%, signal=27%	
GSE17721_0.5H_VS_24H_LPS_BMDC_DN	GSE17721_0.5H_VS_24H_LPS_BMDC_DN		161	0.26712266	1.3391224	0.06734694	0.20130113	0.999	2451	tags=24%, list=16%, signal=28%	
GSE17721_LPS_VS_PAM3CSK4_24H_BMDC_UP	GSE17721_LPS_VS_PAM3CSK4_24H_BMDC_UP		177	0.28394577	1.3382998	0.075630255	0.20210712	0.999	1615	tags=19%, list=11%, signal=21%	
GSE24726_WT_VS_E2_2_KO_PDC_DAY4_POST_DELETION_UP	GSE24726_WT_VS_E2_2_KO_PDC_DAY4_POST_DELETION_UP		184	0.31018564	1.3378551	0.13211381	0.20247705	0.999	2238	tags=24%, list=15%, signal=28%	
GSE6259_33D1_POS_DC_VS_CD4_TCELL_DN	GSE6259_33D1_POS_DC_VS_CD4_TCELL_DN		160	0.2808493	1.3375614	0.09072978	0.20266625	0.999	2939	tags=25%, list=19%, signal=31%	
GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_UP	GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_UP		167	0.282188	1.3375602	0.05668016	0.20251103	0.999	3041	tags=26%, list=20%, signal=32%	
GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_UP	GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_UP		177	0.28509825	1.337547	0.09090909	0.20236522	0.999	2112	tags=23%, list=14%, signal=26%	
GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_180MIN_DN	GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_180MIN_DN		105	0.3399763	1.3368039	0.08627451	0.2030616	0.999	2005	tags=21%, list=13%, signal=24%	
GSE22886_NAIVE_TCELL_VS_MONOCYTE_UP	GSE22886_NAIVE_TCELL_VS_MONOCYTE_UP		172	0.32260907	1.3365697	0.1437008	0.20317957	0.999	2399	tags=25%, list=16%, signal=29%	
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_DN	GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_DN		176	0.32703158	1.3355262	0.13445379	0.20429927	0.999	2009	tags=24%, list=13%, signal=27%	
GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN	GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN		182	0.3016469	1.3352803	0.13778706	0.20441972	0.999	2280	tags=23%, list=15%, signal=26%	
GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_UP	GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_UP		145	0.2947992	1.335214	0.07692308	0.20434317	0.999	2176	tags=23%, list=14%, signal=27%	
GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_T425A_HEXON_INF_UP	GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_T425A_HEXON_INF_UP		173	0.2530274	1.3347055	0.04233871	0.20481098	0.999	2546	tags=21%, list=17%, signal=25%	
GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY3_POST_IMMUNIZATION_UP	GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY3_POST_IMMUNIZATION_UP		168	0.2719965	1.3346862	0.055009823	0.20466667	0.999	1094	tags=13%, list=7%, signal=14%	
GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_DN	GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_DN		155	0.28034908	1.3342161	0.06930693	0.20505351	0.999	2788	tags=23%, list=18%, signal=28%	
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_DN	GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_DN		170	0.29538983	1.3338323	0.09072978	0.20534155	0.999	3032	tags=28%, list=20%, signal=35%	
GSE10147_IL3_VS_IL3_AND_CPG_STIM_PDC_UP	GSE10147_IL3_VS_IL3_AND_CPG_STIM_PDC_UP		106	0.32538152	1.3333331	0.08737864	0.20579572	0.999	2388	tags=25%, list=16%, signal=29%	
GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_DN	GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_DN		175	0.30215922	1.3331469	0.13095239	0.20586474	0.999	2958	tags=26%, list=19%, signal=32%	
GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_UP	GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_UP		169	0.34255922	1.3330681	0.15478615	0.20580886	0.999	1825	tags=22%, list=12%, signal=25%	
GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_UP	GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_UP		173	0.3255307	1.3323418	0.14230019	0.20646314	0.999	2832	tags=23%, list=18%, signal=27%	
GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_DN	GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_DN		87	0.32666993	1.3322755	0.06909789	0.20637953	0.999	2418	tags=22%, list=16%, signal=26%	
GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_DN	GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_DN		163	0.3057087	1.3321376	0.14081633	0.20638382	0.999	1211	tags=13%, list=8%, signal=14%	
GSE6674_UNSTIM_VS_CPG_STIM_BCELL_UP	GSE6674_UNSTIM_VS_CPG_STIM_BCELL_UP		123	0.29973397	1.3320029	0.09018036	0.20637566	0.999	2518	tags=23%, list=16%, signal=27%	
GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP		165	0.32681245	1.3313161	0.0707457	0.20704105	0.999	4353	tags=37%, list=28%, signal=51%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_DN	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_DN		171	0.27537948	1.3311094	0.065868266	0.20715027	0.999	2506	tags=20%, list=16%, signal=24%	
GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN	GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN		146	0.2669854	1.3310957	0.053719006	0.20701115	0.999	1680	tags=17%, list=11%, signal=19%	
GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN	GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN		167	0.31187475	1.3305811	0.14867617	0.20745546	1.0	2224	tags=21%, list=14%, signal=24%	
GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_DN	GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_DN		165	0.31102058	1.330522	0.13052209	0.20736584	1.0	2354	tags=22%, list=15%, signal=25%	
GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP		163	0.27493998	1.330476	0.09014675	0.20725727	1.0	1509	tags=14%, list=10%, signal=15%	
GSE17721_POLYIC_VS_CPG_0.5H_BMDC_UP	GSE17721_POLYIC_VS_CPG_0.5H_BMDC_UP		146	0.28225315	1.3301331	0.057803467	0.20752409	1.0	2814	tags=24%, list=18%, signal=29%	
GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN	GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN		155	0.33724055	1.3299049	0.1640625	0.20765516	1.0	2878	tags=29%, list=19%, signal=35%	
GSE1925_3H_VS_24H_IFNG_STIM_MACROPHAGE_DN	GSE1925_3H_VS_24H_IFNG_STIM_MACROPHAGE_DN		164	0.26361585	1.3291804	0.07386363	0.20835806	1.0	1549	tags=14%, list=10%, signal=15%	
GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_DN	GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_DN		177	0.3086694	1.3286394	0.1399177	0.20882635	1.0	2161	tags=24%, list=14%, signal=28%	
GSE22033_UNTREATED_VS_MRL24_TREATED_MEF_DN	GSE22033_UNTREATED_VS_MRL24_TREATED_MEF_DN		169	0.35167098	1.3285847	0.15904573	0.20872842	1.0	2408	tags=28%, list=16%, signal=33%	
GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN	GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN		122	0.28546154	1.3285186	0.052734375	0.20864503	1.0	1608	tags=18%, list=10%, signal=20%	
GSE25677_MPL_VS_MPL_AND_R848_STIM_BCELL_DN	GSE25677_MPL_VS_MPL_AND_R848_STIM_BCELL_DN		99	0.32181978	1.3284479	0.09320388	0.20857078	1.0	2937	tags=30%, list=19%, signal=37%	
GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_2H_DN	GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_2H_DN		174	0.4009519	1.3284067	0.2	0.20845267	1.0	1579	tags=26%, list=10%, signal=29%	
GSE33424_CD161_HIGH_VS_NEG_CD8_TCELL_DN	GSE33424_CD161_HIGH_VS_NEG_CD8_TCELL_DN		169	0.29420456	1.328305	0.104166664	0.20841897	1.0	1944	tags=15%, list=13%, signal=17%	
GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_DN	GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_DN		147	0.27891138	1.3279713	0.06175299	0.20865564	1.0	1627	tags=17%, list=11%, signal=19%	
