	baseMean	log2FoldChange	lfcSE	pvalue	padj
XKR4	2.23232609099398	-0.119557920610676	0.223199724649532	0.317330273394026	0.515586521269384
TMEM68	84.7950374141824	-0.003412566656583	0.0745871283445867	0.952901136657714	0.977217593095551
TGS1	373.710778847125	-0.158153560970384	0.0639516034929244	0.00315180146122959	0.0136846311175902
MCPH1-AS1	12.4876064332218	0.264490731295269	0.208560161280996	0.0407158610584903	0.114951915085002
AF233439.1	24.944146622712	2.11784571103811	0.298269392027666	4.65611167608912e-14	1.48074426348083e-12
DEFA4	1.27712246079108	0.104849162550393	0.313002320345882	0.426001815051641	0.621087886806673
AC009812.1	11.7607939990142	0.524258936414503	0.170515803125256	0.000164421166574273	0.00102116810245465
ZBTB10	1148.95383609183	1.0726484000067	0.131732239425033	2.79735791327309e-17	1.35751029300724e-15
AC009812.3	4.70158295430627	0.0745556905129262	0.190199146125908	0.491112478055597	0.680522185997347
AC009812.4	0.983340572138591	0.0536641938003916	0.282987488985792	0.665317441838904	0.811856057251228
RPSAP47	1.47089560312878	0.0885476200311394	0.243704804720303	0.465611333518598	0.657544186580554
BAALC-AS1	9.37463206627704	1.40631836827082	0.285048614398511	3.90101149677266e-08	4.96089076375737e-07
FZD6	14.2723309248925	0.500747790128046	0.201368842134371	0.00094026122648828	0.00479593827372902
ST13P6	12.9724599735181	0.00770090075089881	0.100109870831376	0.913929283495009	0.957023169677697
ST3GAL1	11144.5145425872	-0.219322672949722	0.121193344924896	0.0143515474651742	0.0490038899175946
AC103706.1	119.13865648107	0.203239912745044	0.113538739255017	0.0160295475339011	0.0536679930370466
AC133634.1	1.25791385797895	0.128675734124857	0.296840573894331	0.334004957712614	0.533904736195018
COL22A1	10.8650158695772	0.354198948877771	0.216579613895828	0.0125460619670064	0.0437686963433577
AC134682.1	58.7615030357499	0.41093983012	0.208648674714263	0.00472451245174539	0.0194190108284285
ADGRB1	258.10551610318	0.0258755367366914	0.153062300495437	0.785201324640453	0.888294614900041
ARC	36.271580010481	0.520370762791314	0.295485939459772	0.00485432150779957	0.0198810747102874
LINC00599	15.1967785688572	-1.31602448114347	0.406745936837278	2.81813282189374e-05	0.000207983862780795
MSRA	1059.60925230059	-0.317079162239762	0.084339656070531	3.11906059833954e-05	0.00022758081869303
AC104964.3	4.35855963368328	-0.0962609338150857	0.19602724948918	0.385727110428239	0.583668261815814
AC104964.1	2.25379366455527	0.0893532901355945	0.227123603148158	0.449723862167772	0.643812578304048
PRSS51	5.23727057983128	0.0534713746266171	0.187608412068014	0.616591244665457	0.777006904104595
RP1L1	1.7130264827599	0.0109297660212136	0.198685048912112	0.92003545366619	0.960374474738029
XKR6	110.451862768635	0.178743555407053	0.141413695969558	0.0617104695018063	0.159256819323864
LINC00529	0.751790834291431	-0.0754842287042634	0.256836688709873	0.53774743526697	0.717321959679298
FAM167A	23.2960697103375	-0.069996142871604	0.150057087278816	0.457821956290712	0.65123709454806
BLK	5.39445812940365	0.11538593590361	0.239568012922715	0.347326879304736	0.547721356706364
FDFT1	1427.41824965907	0.0225096978584281	0.0545530876260387	0.623794937118049	0.782252841671195
CTSB	28023.6022963021	-0.0213739869862845	0.0602979846064152	0.665835012077909	0.812153726273938
FAM135B	20.197057303082	-0.0218096215264868	0.15026466827949	0.816243976234745	0.905197588390973
ZFAT	654.942460388824	-0.176339535528626	0.0686913009652571	0.00210229041893674	0.00965767529806704
AC083843.2	11.0049698535267	-0.0208339345684916	0.15721630231874	0.828977284183263	0.912925826250811
AC103764.1	1.12787876621589	0.131088558890923	0.29340188438672	0.324607673843528	0.523853137019956
LINC01591	0.726966116761526	-0.272223863557434	0.409659538600776	0.104887883676893	0.237946316927866
PRAG1	67.5878506040774	-0.494917423864603	0.155790359714198	0.000137563240178036	0.000873881207132838
RN7SL178P	5.68038516469555	0.110917813083343	0.159668055202236	0.26409060552245	0.457979629096496
AC022784.1	4.98263819551705	-0.0261528552503294	0.151714454561767	0.781815603653139	0.886413812032564
TNKS	845.586095565248	-0.116889327903403	0.0657940783414646	0.028744802396398	0.0870936613323936
CLDN23	45.7298808133676	0.306292243671579	0.185642992595046	0.0150133330243355	0.0508919835763965
AC087269.1	5.88177557407567	0.937289799572899	0.319144138468175	9.16407508727595e-05	0.00060455277010513
MFHAS1	727.865114257483	1.44565788796709	0.132023016112318	4.97300905518617e-29	1.0658816074949e-26
ERI1	184.429742662402	0.0836765754858738	0.102564065647459	0.249615826142896	0.441321123794143
PPP1R3B	758.086005366783	0.231182460914235	0.135507969149198	0.0177372767212023	0.0584126449768659
RCL1	124.257295712198	0.0860400250473076	0.0839095742515476	0.172360054311078	0.342093226343662
HNRNPA1P41	1.45335634184312	0.282841021703941	0.297920573880921	0.0664679338254838	0.168284017028812
KIAA2026	756.289604300414	-0.170949650666657	0.0625060850720857	0.00128822137833887	0.00633986056003688
CNTLN	589.076196949907	0.334971255414866	0.0765074010581918	2.55911484996881e-06	2.33612897750481e-05
FTH1P12	11.5363976179403	-0.088354931219307	0.133904193916228	0.313943495932734	0.51165951463857
RANBP6	128.941402288716	-0.442789209818999	0.111501758829773	1.09036823787737e-05	8.79475376815553e-05
SELENOTP1	75.6751502114043	0.0228761854350324	0.0923894543300428	0.733770269131439	0.856044511971905
HAUS6	150.603960366347	0.0457978914481295	0.0655688536880306	0.383679134749715	0.581467325374541
SMU1	1730.79666604486	0.109543826227654	0.0428318209539149	0.00417241711793143	0.0174247320110731
LINC01242	1.42695121565108	0.228798035528336	0.330122238635275	0.131746619745318	0.28138036619054
PSIP1	151.1279394799	-0.0243148696442614	0.0785765392854892	0.684945308909716	0.824887562572527
APTX	340.521224110604	0.0157014664805366	0.0451529804233728	0.691308994798797	0.82873303874272
CCDC171	23.7603073045936	0.0913909446665522	0.107821772563299	0.225819800706177	0.412176724858538
UHRF2	184.016677703898	-0.238874263148797	0.0869471117342846	0.000989045536906173	0.00500666427285361
SH3GL2	2.33612576994489	0.0843572866228406	0.229227672776	0.475826531968557	0.667071385282076
AL354707.2	1.74792971967548	-0.0525432751811052	0.211573218022683	0.641507988270958	0.794682020870754
NFX1	936.53248317662	-0.0467013801343974	0.0592412809161539	0.338275275651285	0.537811163019692
AL445584.2	6.98879216318886	0.204181399444242	0.243874827101597	0.123543756706154	0.268175581599939
ELAVL2	0.881277405570172	0.110533568374037	0.291554398229587	0.396560126268909	0.593678399078092
AL353616.2	76.3957939630881	0.978034688052269	0.16674687870925	1.9955958226491e-10	3.80197959692852e-09
AL162725.2	2.8227702118306	0.149083586313585	0.210850665242662	0.209303394976117	0.392117513887697
GRHPR	736.070798037767	-0.0362722718914011	0.083790967594102	0.562974567506637	0.738241802730443
CNTNAP3P2	2.2606276374238	0.198346008316527	0.266969893821071	0.147666058370325	0.305864778248456
TRPM6	16.7930912909399	0.278110610827504	0.230416092392874	0.0428907132692699	0.119891226223135
RPL4P5	184.915828759998	0.0392366233503264	0.0845002423225406	0.53393868218843	0.714743499102799
PAX5	28.6475106330651	1.02321441011525	0.336629100813259	6.27618330234797e-05	0.000431325142381803
AL512604.2	1.7995617131405	0.918753404682139	0.466278472884324	0.00114242755865351	0.0057013314205323
AL445623.2	2.43867561480578	0.139659574407117	0.249693342009946	0.271684268384636	0.466003293287952
GNAQ	3833.38405808245	-0.119064693287648	0.0652172997251765	0.0250875273785833	0.07758920236611
ALDH1A1	522.362757423742	0.0653859025202334	0.154675392533663	0.49589179148641	0.68454398338605
C9orf41-AS1	11.5256412615853	-0.31273984927448	0.193296056420325	0.0156570710317667	0.0526663223066261
C9orf85	100.343829160836	-0.122592852904261	0.0738499005893755	0.0356136158638167	0.103262846635166
AL137847.1	10.4391700068547	0.130162400580213	0.188833775835353	0.23993903431465	0.430125942678014
AL512634.1	1.8016916822824	0.21745613041265	0.303640245877212	0.136744449890344	0.288905822049873
FKBP4P6	6.72696048134355	0.122140390744394	0.184343478839725	0.261633551881889	0.455330392306402
SLC28A3	29.5437116322197	0.0505478727685346	0.148487677816467	0.588254533586643	0.756079349318846
PGM5	48.1296277728665	0.0474004450529455	0.16329716139957	0.631757338825972	0.787716961542856
PSAT1	206.623792634794	-0.0660555124288266	0.166742019908981	0.510992872532763	0.696303930147956
IDNK	132.390137477598	-0.116945937565301	0.0757198809742265	0.0483796302468485	0.132181552510842
AL353743.4	11.0327239965702	-0.124299435203033	0.185274825221342	0.255187392870524	0.447976776359006
RASEF	9.14959293052266	1.17337415565498	0.462074759449237	0.000207524759522641	0.00125774063385504
NMRK1	140.906883909499	0.0147325688479204	0.0822235211511412	0.811936605865192	0.90236618787308
POLR1E	58.872254420378	0.149687679452158	0.110894387468524	0.0591160141814673	0.154127104383917
GOLM1	365.369719901886	0.0749423213894183	0.13164873595335	0.386178053550261	0.584049954417507
HSPB1P1	3.55626538396711	-0.0497905726735603	0.186575940290721	0.639803688669186	0.793333191369078
ZCCHC6	5050.85862882062	0.149745753147455	0.0641494030601765	0.00503865819047493	0.0205013705610465
GNA14	7.35633316950598	-0.0694141883107791	0.162762371792589	0.48386719955642	0.673616474835784
ZFAND5	2331.59024379606	-0.0471070821251419	0.0488841496400377	0.262563748267342	0.456447421793581
CARNMT1	71.6547686126787	-0.075291482784508	0.0819618874365162	0.223549789920549	0.409824835993751
ZBTB5	401.039912570566	0.0639387103739971	0.0606279523087493	0.19764479020023	0.376462413037068
NAA35	210.938370157604	-0.106721700778853	0.0526336764317793	0.0176614491309628	0.0582001885520004
CARD19	903.521963818318	-0.199060376862788	0.0746080478895992	0.00138688189912561	0.0067686152648028
BTF3P4	23.0242979769714	0.0392990625714654	0.094530381227887	0.565178036574185	0.7400473005314
AL512625.3	2.00664123308835	-0.00446630755761801	0.276010615315578	0.970676010359548	0.986741247426415
OSTF1	2664.44565630432	-0.0342034157695025	0.0491029282604902	0.417982103241449	0.614007264674524
BX470209.1	1.40341503700923	1.21802036655164	0.62634722236331	0.000683345129701716	0.00362571154944366
AL353743.2	6.0307193892336	-0.208218017262127	0.268083982193328	0.13249361911046	0.282682362797264
FRMD3	369.3725639088	0.0901636286358704	0.126934619745143	0.286546142070566	0.482643534646691
TMEM2	3663.29682609902	0.320004634641275	0.0654098983306362	2.31101476771607e-07	2.56065912011448e-06
GADD45G	32.2357330766994	0.0690449410776011	0.129454767378917	0.418875575984826	0.614836913358809
C9orf40	32.5657890445944	-0.443024848462153	0.165156248681227	0.000719733362682066	0.00379140646967388
TMOD1	39.7042943005382	0.155537121700744	0.155811995829519	0.120522252010792	0.263227455405378
HEMGN	1.63198477895264	0.19097130018472	0.370160731372277	0.201382447817995	0.381551127652216
UBQLN1	2924.814642095	0.0194076861882359	0.0396825273874855	0.584349712428967	0.753451540477405
AL390962.1	0.367266429975527	0.0967977505832243	0.329086429619631	0.461904427470327	0.654465328441636
TEX10	433.183019505065	0.238405046819059	0.111937910561806	0.0058860898921155	0.0233072843943798
GRIN3A	27.802649644194	0.0443953931216262	0.140320023189141	0.621710363678243	0.780530792099255
NFIL3	4615.99549813328	0.875850993910013	0.0885660620808779	1.83320117087807e-24	2.1803437741033e-22
TMEM38B	576.310741685747	0.476126784407409	0.113793112039165	3.91521554110327e-06	3.44418447942458e-05
AL451065.1	34.3496341763894	0.29019662244354	0.146036825553043	0.00727725273773451	0.0278269378055427
BARX1	1.51494430623838	1.39587115188742	0.604937122814644	0.000243685842576661	0.00145504349879785
LINC01508	1.51953959095123	0.206198361041412	0.25735827339491	0.129193681312596	0.277470552871837
TXN	1445.28592559508	0.348427143496666	0.0730707191954945	4.34953092030797e-07	4.59660750982315e-06
PTCSC2	2.68245705291375	-0.108580123361096	0.210505526461461	0.347773525484302	0.547976485585039
SLC25A6P2	2.99469916427073	-0.0663594629477091	0.165811344455121	0.507691041321599	0.69387252515664
AL158071.2	68.3524720944807	0.300870845995144	0.178617992735814	0.0142267216729003	0.0486422441245592
AL772337.4	1.37840170057603	0.0315511364351977	0.213571040414806	0.779322384007989	0.884854727587926
AL161629.1	3.20491702996489	0.260487748558718	0.265859410853506	0.0711400302628663	0.177363051337542
C9orf135	0.909050852785504	0.267558675554951	0.385105573922074	0.104579434307581	0.237403623158958
NINJ1	12849.6951806678	0.598667537883077	0.0968523664281735	4.25554704994964e-11	8.89859106704916e-10
AL138756.1	330.757052042889	-0.0299453235039835	0.101004370323937	0.675987902762655	0.818858300202778
VPS13A	242.598710486375	0.111699168356544	0.0878440186773501	0.0893402739881458	0.210907007524104
LINC01410	49.7805851224703	0.0585948097269604	0.0950647405049723	0.393140082543622	0.590773362174569
STX17-AS1	106.165041896249	0.787220343143904	0.126188272237764	1.44485641999162e-11	3.21398548083758e-10
RAD23B	2418.52739192772	-0.0772454761392117	0.0331527336506937	0.0117717971428803	0.0414896365213951
LMX1B	1.25966682118958	-0.0655380224702432	0.246788587048924	0.585745405589129	0.754069790740282
DAPK1	4370.60721855677	0.0537885909755206	0.0739876787059859	0.348497985929903	0.548643495905964
TXNDC8	4.64406692550922	1.81283687818144	0.391344999648537	1.15920016583463e-07	1.35444080705356e-06
TSTD2	193.88512147646	-0.0849715889879267	0.0565102270516418	0.0718760598366004	0.17885134928019
BRINP1	1.63855221879681	0.170521406616067	0.256459397024276	0.195276518073401	0.373435155682348
PLPPR1	1.04278349246806	0.0906098701053457	0.240508892487574	0.453718729523667	0.64756223014607
AL158828.1	3.7185774665085	1.11925667887733	0.412387579873321	0.000142831924944074	0.000902336410085746
NCBP1	488.883439518533	-0.0687000413185819	0.0481136553512629	0.0984134253878103	0.226936528160886
LINC00587	0.538044178288603	0.302907338992434	0.478553956398455	0.0877574008916646	0.208258810984561
AC068050.1	1.44236567917646	0.188254876417606	0.320044580999496	0.192063912423784	0.368957806183528
ANXA1	15928.750934672	0.22325471383425	0.0948284034979115	0.00329692651697176	0.0142276761772674
LINC01492	48.7541587786764	0.119935164425864	0.127985827582551	0.163338062952492	0.329002117396252
GCNT1	384.04043262776	-0.283643983320367	0.108353228857036	0.0013754713574035	0.0067193016737736
DNAJA1	6025.41327827164	0.580138736564874	0.0750245397929256	7.93589442566035e-16	3.15839388205778e-14
AL807761.4	0.632760484449997	0.154845626965786	0.33684995217945	0.271658664503233	0.466003293287952
TLE1	455.21086457973	0.146931120644359	0.10099101300775	0.0474792380639338	0.1302750769974
ASB6	168.714390690714	-0.46626979037711	0.0615327677738099	6.9061236884989e-15	2.45848444661857e-13
DPP3P2	1.435383966903	-0.0574762937262318	0.218687490208788	0.616031919303668	0.776540634172167
GAS1	1.08135839664647	0.0826349656643385	0.277940841967419	0.511573868533295	0.696495991460403
AL358074.1	3.43814811631944	-0.121512932389949	0.209160101134933	0.295614709702032	0.492435902431105
FGD3	1483.70313416829	-0.341590282016825	0.0832286552989451	8.1551456690186e-06	6.72276751946021e-05
DMAC1	87.7094558228581	-0.0064260879635221	0.0899631363299671	0.922472160262	0.961756553670103
INVS	175.904795175544	0.102329703638515	0.0856627065195617	0.111632152527624	0.249423734434618
SMC2	37.4753199643193	0.124990072692565	0.131224947528265	0.154359005449031	0.315746187107988
MSANTD3-TMEFF1	52.4488874149224	1.22054858151824	0.199795912578882	6.52238835476691e-11	1.32482391695641e-09
SUSD3	59.890148824048	0.0252795295198596	0.113787696437536	0.745762079895104	0.86303715162664
NR6A1	149.942924198591	-0.166805545466151	0.104758564630449	0.0308187977359104	0.0921295339552654
STOM	2050.5080906232	0.124028360986902	0.115548993810629	0.12247657582848	0.266590291362193
SYK	8139.44246586364	0.0190998867694709	0.046684039449185	0.638166270406397	0.792307317919629
SPIN1	519.06570046596	-0.412866897507125	0.0604911269137549	2.31254448902826e-12	5.93303184616528e-11
SECISBP2	659.687001312791	0.0202317858223059	0.0481593466026187	0.627049274044242	0.784983920275903
AL807761.2	7.71413948135269	0.0114559272719986	0.16467443371652	0.907894264335898	0.953931082212911
COL27A1	12.4433123942668	0.755245248207405	0.292132238725574	0.000326988643001379	0.00188357175766976
DEC1	4781.83375464518	1.86176716585151	0.1551589446443	2.00638226348635e-34	7.11781404370605e-32
RPL35	2264.07283173648	-0.0011036203021017	0.0777330737411939	0.985203149115205	0.994092781296315
AL353764.1	8.44685204005178	1.44861617194941	0.234973536126176	4.30363461854982e-11	8.99000872195747e-10
RBMXP2	22.1505706046245	-0.00220853099597416	0.0910487280948214	0.973546104527732	0.98802420410169
KLF4	3005.29987245963	0.370693258856837	0.135001957397682	0.000791057414021929	0.00410719085312016
PRRX2	2.56611026008756	0.168641525556647	0.253643640056425	0.197570462802158	0.376416652244747
ISCA1	144.401386904914	-0.0481480044092457	0.0819929177031525	0.435461700318378	0.629657226285045
MED27	459.738613282977	-0.0541649992538638	0.0645643744946028	0.297378754123177	0.494293985365416
ARPC5L	246.966162688636	-0.426854634158512	0.0847789958483481	9.92968337419953e-08	1.17691915384522e-06
PLIN2	5101.73198260319	0.560194605219501	0.146354875118126	1.01848727012531e-05	8.2473018772524e-05
AL445487.1	2.83344091019887	-0.00361452876044663	0.170947350613034	0.971468971683743	0.987108422783442
RXRA	5009.20102279651	-0.516098759068462	0.063086832239519	3.71663841999646e-17	1.76613284364543e-15
PBX3	579.715023509405	-0.0952030397861167	0.0812533843729738	0.123317100902587	0.267853126588371
AL162414.1	14.0746994169358	0.262830011308377	0.28210101742682	0.0761663652855055	0.187128254580843
MAPKAP1	2373.25969505147	0.159745798668881	0.0730180119034599	0.00701731404953436	0.0270643399968545
AL691420.1	2.59575415831334	-0.035224809863595	0.19178069431888	0.743108243117963	0.861384741759318
AL589923.1	6.69215106978558	0.702391079206249	0.318303360079987	0.000995290947039371	0.00503295810427183
PDCL	202.647213633827	-0.25058055083136	0.0767448329696712	0.000177705364975637	0.00109737862837296
HSDL2	16.5977109624002	-0.00140880225753648	0.102214258629473	0.984457019176643	0.993778522620744
RORB-AS1	1.5082951834694	0.0151933362584941	0.252040599481716	0.89830579945356	0.948847029238011
ROR2	11.4558566964648	0.254145956639752	0.199784925921939	0.0424927899279267	0.119032213036225
GKAP1	29.7418591030538	-0.0103029456870283	0.106562448305969	0.889969163774858	0.944684330128894
GOLGA1	249.499692940882	-0.300087526706278	0.0550189920582271	1.16865667772732e-08	1.62255599196473e-07
CAMSAP1	1357.74653356157	-0.45807933596953	0.0554467904026495	3.03437797192871e-17	1.4621864438034e-15
AL669983.1	61.4648525986368	0.0614263039075618	0.0795208090589725	0.309448557531661	0.506782355919409
RORB	34.8293316858889	0.84463679650199	0.270803258416083	5.70643683396874e-05	0.000396005545685467
PTPN3	0.905713117860517	0.0623049989917045	0.248323767924948	0.604489315268979	0.767539163898457
MELK	42.7342974508613	0.229792453337448	0.157342305489146	0.0316884491932648	0.0942422495512503
EHMT1	673.783490326305	-0.0430850858860691	0.0418228149501897	0.244455452806416	0.435270467852424
SETX	2650.68364399501	-0.247458332777646	0.0754160181448572	0.000167759949468347	0.00104064779025044
PTGES	169.651690784628	0.365738889250015	0.195534413804527	0.00715003653174926	0.0274681015080793
RALGPS1	60.5227375659167	-0.116902781587654	0.11660756627893	0.146574903253837	0.304208715891764
MVB12B	352.642549921429	0.26244333496809	0.146808336435636	0.0129988365306964	0.0450959467974388
PAPPA	1.96715969297519	0.0897877078992331	0.220589446449129	0.442154924169491	0.636386382184628
ACTG1P19	10.9021459811503	-0.0572056797935809	0.114894579624551	0.466155099951927	0.657950839388864
OLFML2A	55.7302165216867	0.0378062832306897	0.145353921343965	0.681136565644368	0.822274715876682
CAVIN4	1.71719335006649	0.260858899435893	0.381170840504632	0.110049793424396	0.246909086087625
LINC01509	14.6412199261368	1.21800183880414	0.174640685306049	2.28600630642205e-13	6.70040822805413e-12
GABBR2	3.99942777845672	0.0715153833661778	0.176619053102107	0.491665819116397	0.680922525963713
AL513318.1	4.7640263391682	0.0222248188810002	0.143933100997553	0.807802069004411	0.900341805116413
SLC2A8	25.8913774299201	-0.158688042582085	0.138246651108805	0.0873493432712185	0.207420667876352
ZNF79	166.810010924207	-0.254185112798237	0.0745110714295018	0.000105789734326665	0.000688417709316071
RPL12	4367.52944567087	0.0122214212831618	0.0666149130863787	0.818508494795607	0.906780314914898
FAM129B	5614.52950438066	-0.279010327327909	0.101538760264259	0.000943607472589998	0.00481181347113056
PTRH1	3.79947426066986	-0.211238243045437	0.270523176781214	0.129346957158444	0.277692015626379
TTC16	9.92671979575512	-0.0439060672473156	0.114887293665263	0.575805604685165	0.74782403092861
TOR2A	439.591059953776	-0.192226017034368	0.0621267308809862	0.000348698585707425	0.00199688897843473
SH2D3C	930.878673192132	-1.33756064310768	0.129591854141888	4.8142577706e-26	7.07558342056183e-24
CDK9	1457.47129179527	-0.434200243039042	0.0829896441307819	3.46636800525201e-08	4.44386218542464e-07
FPGS	642.967237973326	-0.325287615175205	0.0751456517888736	3.14349038301303e-06	2.8109716697469e-05
GLIPR2	6400.72621256275	-0.0226292454917319	0.0505593156962574	0.600952627998902	0.765120998292922
CCIN	6.97434802630291	-0.0985318417857504	0.175267434974306	0.345980801873913	0.546053615046226
AL360268.2	1.83395222179063	0.0756846523865183	0.231292375444345	0.521808027398384	0.704499763061222
NAIF1	78.0291785607094	-0.705107557167205	0.0949734374999612	3.97912433468838e-15	1.46991853340302e-13
SLC25A25-AS1	14.9422359250921	-0.327576180004746	0.210858928702459	0.0168143034889697	0.0558468294736143
LCN2	13.5406349089617	0.059740728326177	0.24847311075826	0.619054975910523	0.779015056224997
C9orf16	26.0982814026934	-0.0858411109454836	0.0997400538354	0.228559850955482	0.415739700606435
TRUB2	7.13033937817322	-0.125223939044182	0.162415290778611	0.215304751357873	0.399769156427563
COQ4	121.46383931183	-0.00849657600240512	0.0608126511569042	0.864618420906843	0.930971876366443
SLC27A4	195.340757393235	0.0928206773844341	0.104713434984492	0.209346113214313	0.392126137960648
URM1	668.982399413748	-0.0646321701052654	0.04934948134281	0.127339736255662	0.274303016456919
AL359091.1	1.49238944014623	-0.197336433317542	0.310722991161331	0.171698362290294	0.340977270773583
AL359091.2	3.86006523711594	0.22144422760771	0.224608896644876	0.0871124883774587	0.207118053868067
GLULP4	2.65858646675224	-0.00359559083953302	0.162117652442675	0.970769024532504	0.986774707964619
YWHAZP6	5.95941010943906	0.0670005580311869	0.147016606512149	0.471219921274285	0.662949093206564
DNAJB5-AS1	51.6597494267089	-0.0821953939914734	0.13343516362275	0.347017723280278	0.547438217757801
AL355377.1	4.80616002486872	0.130602966163665	0.193705566871049	0.244987749821007	0.435759676721736
AL355377.2	1.6526918297114	0.0144156953453883	0.212300360363429	0.89759536922616	0.948547196930571
AL136097.2	12.8622287990519	0.474461321215126	0.299617844877607	0.00841948798897946	0.0313612210103623
NOL8	124.879245406502	-0.201622149691901	0.10715759210173	0.0127850956856235	0.0444744089310886
KIF27	33.1795352249203	0.000896815559443377	0.0963186308435096	0.989678337615645	0.996409525604517
C9orf64	109.375639382887	-0.251583073383547	0.106209524168201	0.00296120741100743	0.0129886599208887
AL390838.1	0.570712004202098	-0.156825161565882	0.327584437378085	0.263932340102518	0.457859525330866
CCDC107	15.2777664532462	-0.187981085416599	0.148093665165048	0.0584010332359742	0.152805144947025
ARHGEF39	5.16583255625532	-0.0706913255876721	0.160268847221191	0.471865668343908	0.663429100468374
TPM2	4.78088790267501	0.0166861863598056	0.165571816482427	0.866616893367934	0.931976647569049
CREB3	312.237676008751	-0.205541239543419	0.0619169718379798	0.00014993870489008	0.000942594205395679
GBA2	752.332297123446	0.0200988270307718	0.0394712392764181	0.569238288299083	0.743099178708755
RGP1	154.337522950277	-0.0903803965975904	0.0690106626501844	0.0992792115721652	0.22837166059081
AL133410.1	1.2348021841142	-0.122047893824004	0.254029823352849	0.333235515147664	0.533135367364772
SPAG8	6.16552656083927	0.108510659843462	0.173782110106751	0.299003612149693	0.495593549507982
TMEM8B	69.1475548475062	0.0371066238052565	0.113566267174031	0.633568930311275	0.788878992306693
AL358975.1	2.35000232731297	0.35008567840736	0.38511643801824	0.0507018744536135	0.137304786622473
MLLT3	46.4595090378006	0.162209012510728	0.138576486025298	0.0818085033043517	0.197592647492703
EXD3	128.797018049145	-0.25563372185987	0.158197148597796	0.0199813926193578	0.064451659278242
PNPLA7	20.7019395226746	0.157154206437363	0.156529635229469	0.118183516845047	0.259543831591466
MRPL41	196.421336106055	-0.124649684277151	0.0959214916626618	0.0768897752163565	0.188342074187245
DPH7	45.68646570115	-0.136050980905546	0.101922384873658	0.066209822794973	0.167837047410295
ZMYND19	16.1433290202197	-0.216184180320151	0.166596566173146	0.048213139865942	0.131872361425167
AL353572.2	5.63967789635806	-0.0781206817645423	0.169121307993674	0.442246925193531	0.636432870315313
RPS10P3	3.89055470797856	-0.0780456637963061	0.155032542692001	0.418290024399937	0.614328018704719
AL353726.1	3.3144256398559	-0.0499053892564895	0.19710854117651	0.647870705926139	0.798956406660847
C9orf92	6.55845750665199	0.376481949787673	0.295901858872965	0.0236059062703838	0.0738393322315927
C9orf66	44.2393231380527	-0.075361078771072	0.100770535215296	0.29293808937291	0.489363816427458
AL161725.1	10.1904070709993	-0.327322926312883	0.216541042195064	0.0183768159358539	0.0601529374317739
DMRT1	4.11098688056841	0.192729009749536	0.203818056190909	0.109598047746904	0.246108199327764
FAM120AOS	618.343990160123	-0.225093637701628	0.0660905778295253	0.000106841075902646	0.000694804670598245
TRAF1	16804.102578257	1.37459790879169	0.113815993725415	1.15771957982133e-34	4.25379251328638e-32
MRPL50	182.032479777383	-0.245140122746746	0.0909895241817601	0.00115539777708814	0.0057604712045955
TMEM246	3.89116574107016	0.164576643698711	0.247083106154723	0.202261989236294	0.382759375565713
RNF20	382.111532568655	-0.0838747036612468	0.108112327893503	0.266299386470068	0.460297954434971
BAAT	4.34353412677625	-0.0167691359308439	0.179722679964323	0.871683192747817	0.934610775654298
CAAP1	217.450722194623	0.277046799004059	0.0746163479961294	3.54621212554669e-05	0.000256564207789201
PLAA	1290.0973461109	0.195321449135748	0.0458482858841974	3.2844681441943e-06	2.92812896598536e-05
GLDC	16.5632668358739	0.469948227005371	0.243495163951204	0.00403759960148628	0.0169407931077042
XPA	106.410027047357	-0.0374910058662671	0.0608956103384943	0.451588345036782	0.64541931728501
NSMF	288.684994465695	-0.177285202345611	0.0896856446424283	0.0111337874605209	0.0395594561885129
SCAI	36.3457382981821	0.136098145676768	0.125307260609013	0.111619532838586	0.249422622468151
CNTNAP3B	2.20377250841445	0.132797204300744	0.242388796506356	0.287765741751472	0.483865972238154
CEP78	31.6089069957831	0.176983346128346	0.126795378391587	0.0463369721813556	0.127634476519889
AUH	175.748146222041	-0.0122602472585018	0.0627906568227777	0.810078415911098	0.901785529695259
GDA	4.9538001254758	0.741588064708938	0.359249346985133	0.00129271396972925	0.00635728552608723
JAK2	1620.46966703786	0.267448695804599	0.119396908158459	0.00406307084464503	0.0170367338513855
SUSD1	2454.32266189778	-0.0215260523549832	0.0547629817296314	0.640045816786544	0.793491759125139
TMC1	19.3377075894887	0.853251067174418	0.251043640927567	2.19345930407616e-05	0.000165502818630991
TMEM252	2.49215334935975	0.252587880624382	0.322683521148437	0.101576347218917	0.232153116769578
GARNL3	12.2166693170788	0.302053773598531	0.232038672437787	0.031678418810395	0.0942337928932612
AL807752.1	2.96574058090494	-0.241348845101946	0.287051396181838	0.0992316346559449	0.228337073885118
AL807752.5	4.90430532484477	-0.0626647742202767	0.208301798879368	0.577589495160807	0.749053413111607
FBXW5	1301.75558505849	-0.0481030147084007	0.0495021131555873	0.257336907535827	0.450733264604087
C8G	1.39608823426084	0.177865426841474	0.269374609855751	0.187740450703848	0.363366335592359
PTGDS	1.95360124204544	-0.149110352893046	0.252606158351734	0.24623702949588	0.437074975751141
PAXX	154.177140621991	-0.0174133432538738	0.0659797193701862	0.741936170104165	0.860739661483046
CLIC3	1.64407881992851	-0.0295709092179807	0.256873497675982	0.805189948224175	0.899403661476052
