NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_MACROPHAGE_UP	GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_MACROPHAGE_UP		142	0.22940646	1.1451693	0.20152092	0.5566022	1.0	891	tags=13%, list=6%, signal=13%	
GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_HIGH_MONOCYTE_UP	GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_HIGH_MONOCYTE_UP		145	0.24157089	1.1449193	0.26104417	0.55677843	1.0	2032	tags=21%, list=14%, signal=25%	
GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_DN	GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_DN		158	0.30077124	1.1447744	0.32149902	0.55665916	1.0	2094	tags=27%, list=15%, signal=31%	
GSE17721_PAM3CSK4_VS_CPG_0.5H_BMDC_UP	GSE17721_PAM3CSK4_VS_CPG_0.5H_BMDC_UP		167	0.25388822	1.1442595	0.26336634	0.5575201	1.0	2712	tags=26%, list=19%, signal=32%	
GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN	GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN		166	0.2502733	1.1440569	0.26534653	0.55755043	1.0	1945	tags=22%, list=14%, signal=26%	
GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_DN	GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_DN		150	0.2591538	1.1438636	0.2624521	0.5575636	1.0	2937	tags=29%, list=21%, signal=37%	
GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_UP	GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_UP		162	0.21695344	1.1438487	0.21003717	0.5571199	1.0	1667	tags=17%, list=12%, signal=19%	
GSE9946_IMMATURE_VS_LISTERIA_INF_MATURE_DC_UP	GSE9946_IMMATURE_VS_LISTERIA_INF_MATURE_DC_UP		97	0.3244788	1.143816	0.28295255	0.55672973	1.0	3924	tags=41%, list=28%, signal=57%	
GSE27786_BCELL_VS_CD8_TCELL_DN	GSE27786_BCELL_VS_CD8_TCELL_DN		150	0.21677676	1.1436749	0.16153847	0.5566331	1.0	2248	tags=21%, list=16%, signal=25%	
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP	GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP		181	0.25337142	1.1436656	0.2693032	0.5561782	1.0	2880	tags=27%, list=20%, signal=33%	
GSE6259_BCELL_VS_CD4_TCELL_DN	GSE6259_BCELL_VS_CD4_TCELL_DN		155	0.23544171	1.1434857	0.26833978	0.55616724	1.0	1739	tags=18%, list=12%, signal=20%	
GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_UP	GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_UP		132	0.32723394	1.1434621	0.29541597	0.5557615	1.0	4120	tags=43%, list=29%, signal=60%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_UP	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_UP		158	0.23461574	1.1431218	0.21801803	0.55609816	1.0	3151	tags=27%, list=22%, signal=35%	
GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP	GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP		172	0.22107923	1.1430849	0.22072937	0.5557163	1.0	3429	tags=29%, list=24%, signal=38%	
GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP	GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP		169	0.23603413	1.1426282	0.24470136	0.55642486	1.0	2074	tags=21%, list=15%, signal=25%	
GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_DN	GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_DN		163	0.22323167	1.1424992	0.19734345	0.5562803	1.0	2020	tags=20%, list=14%, signal=23%	
GSE17580_TREG_VS_TEFF_S_MANSONI_INF_DN	GSE17580_TREG_VS_TEFF_S_MANSONI_INF_DN		162	0.24458265	1.141765	0.24763705	0.557593	1.0	2081	tags=19%, list=15%, signal=21%	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_DN	GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_DN		94	0.30468178	1.1415107	0.24756335	0.55772126	1.0	4212	tags=40%, list=30%, signal=57%	
GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_DN	GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_DN		169	0.271308	1.1411697	0.29677418	0.55810744	1.0	2138	tags=23%, list=15%, signal=27%	
GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_UP	GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_UP		163	0.22690094	1.141086	0.24804688	0.55782485	1.0	2639	tags=23%, list=19%, signal=28%	
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP	GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP		148	0.25490046	1.1408806	0.24908425	0.55785507	1.0	4554	tags=43%, list=32%, signal=63%	
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_DN	GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_DN		138	0.22986105	1.1408634	0.23425196	0.55742395	1.0	2289	tags=22%, list=16%, signal=27%	
GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP	GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP		167	0.2211014	1.1407245	0.21033211	0.55733377	1.0	3212	tags=28%, list=23%, signal=35%	
GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_DN	GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_DN		115	0.24181163	1.1404252	0.22157995	0.5576478	1.0	2155	tags=23%, list=15%, signal=26%	
GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_UP	GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_UP		169	0.2467884	1.1403807	0.28373015	0.5572817	1.0	3070	tags=27%, list=22%, signal=34%	
GSE360_L_DONOVANI_VS_T_GONDII_DC_UP	GSE360_L_DONOVANI_VS_T_GONDII_DC_UP		135	0.28445742	1.1403372	0.28214285	0.55692464	1.0	3942	tags=39%, list=28%, signal=53%	
GSE17721_LPS_VS_GARDIQUIMOD_4H_BMDC_DN	GSE17721_LPS_VS_GARDIQUIMOD_4H_BMDC_DN		162	0.24111296	1.1402174	0.24951267	0.5567803	1.0	2289	tags=23%, list=16%, signal=28%	
GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_DN	GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_DN		164	0.23915271	1.1398495	0.2591876	0.55728126	1.0	2451	tags=25%, list=17%, signal=30%	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_UP	GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_UP		88	0.27526683	1.1397647	0.2621185	0.55704516	1.0	4264	tags=35%, list=30%, signal=50%	
GSE3982_CENT_MEMORY_CD4_TCELL_VS_NKCELL_UP	GSE3982_CENT_MEMORY_CD4_TCELL_VS_NKCELL_UP		148	0.2378626	1.1393188	0.22486289	0.55776846	1.0	1707	tags=17%, list=12%, signal=19%	
GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_UP	GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_UP		158	0.22230195	1.1392542	0.21261261	0.5574657	1.0	1695	tags=16%, list=12%, signal=18%	
GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_UP	GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_UP		104	0.2711304	1.1391511	0.2757353	0.5572398	1.0	1750	tags=17%, list=12%, signal=20%	
GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN	GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN		141	0.27874246	1.1389068	0.29044834	0.55736786	1.0	2853	tags=30%, list=20%, signal=37%	
GSE27859_MACROPHAGE_VS_CD11C_INT_F480_INT_DC_UP	GSE27859_MACROPHAGE_VS_CD11C_INT_F480_INT_DC_UP		140	0.24330015	1.1388152	0.23076923	0.55711484	1.0	2779	tags=29%, list=20%, signal=36%	
GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_DN	GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_DN		162	0.2552578	1.1388142	0.27884614	0.55665195	1.0	2855	tags=27%, list=20%, signal=34%	
GSE7852_LN_VS_THYMUS_TCONV_UP	GSE7852_LN_VS_THYMUS_TCONV_UP		160	0.2252531	1.1387688	0.21899225	0.55631477	1.0	1277	tags=14%, list=9%, signal=15%	
GSE12366_GC_VS_MEMORY_BCELL_UP	GSE12366_GC_VS_MEMORY_BCELL_UP		163	0.23447426	1.1386563	0.213628	0.55612123	1.0	1601	tags=18%, list=11%, signal=21%	
KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_DN	KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_DN		165	0.25133318	1.1385398	0.2749004	0.5559716	1.0	1923	tags=22%, list=14%, signal=25%	
GSE13411_NAIVE_VS_IGM_MEMORY_BCELL_UP	GSE13411_NAIVE_VS_IGM_MEMORY_BCELL_UP		149	0.26738018	1.1385375	0.2231986	0.55551255	1.0	4637	tags=44%, list=33%, signal=65%	
GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_UP	GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_UP		139	0.24963029	1.1383361	0.24801587	0.55555344	1.0	2370	tags=22%, list=17%, signal=27%	
GSE7852_TREG_VS_TCONV_UP	GSE7852_TREG_VS_TCONV_UP		176	0.23345673	1.1382881	0.25788498	0.55523086	1.0	2057	tags=20%, list=14%, signal=24%	
GSE17721_0.5H_VS_12H_PAM3CSK4_BMDC_DN	GSE17721_0.5H_VS_12H_PAM3CSK4_BMDC_DN		172	0.23296037	1.1382056	0.2647059	0.5549784	1.0	2882	tags=28%, list=20%, signal=35%	
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_DN	GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_DN		152	0.26054084	1.1379302	0.2450805	0.55517083	1.0	4358	tags=38%, list=31%, signal=54%	
GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN	GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN		104	0.25968942	1.1376928	0.27586207	0.5553183	1.0	2148	tags=21%, list=15%, signal=25%	
GSE5589_UNSTIM_VS_180MIN_LPS_AND_IL10_STIM_MACROPHAGE_UP	GSE5589_UNSTIM_VS_180MIN_LPS_AND_IL10_STIM_MACROPHAGE_UP		168	0.22452383	1.1376922	0.2510288	0.5548582	1.0	1986	tags=20%, list=14%, signal=23%	
GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_UP	GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_UP		172	0.2520554	1.1370623	0.28370222	0.55604225	1.0	2596	tags=24%, list=18%, signal=29%	
GSE36009_UNSTIM_VS_LPS_STIM_NLRP10_KO_DC_DN	GSE36009_UNSTIM_VS_LPS_STIM_NLRP10_KO_DC_DN		157	0.23951402	1.1366237	0.24547283	0.55670154	1.0	2812	tags=27%, list=20%, signal=33%	
GSE14308_INDUCED_VS_NATURAL_TREG_UP	GSE14308_INDUCED_VS_NATURAL_TREG_UP		161	0.23041934	1.1363007	0.23138833	0.55704325	1.0	2397	tags=18%, list=17%, signal=21%	
GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_3H_IFNG_STIM_UP	GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_3H_IFNG_STIM_UP		156	0.25063014	1.1361209	0.2888889	0.5570594	1.0	3142	tags=30%, list=22%, signal=38%	
GSE27786_NKCELL_VS_NKTCELL_DN	GSE27786_NKCELL_VS_NKTCELL_DN		152	0.22975868	1.1357566	0.21673004	0.5575835	1.0	2807	tags=28%, list=20%, signal=34%	
GSE14308_TH1_VS_INDUCED_TREG_UP	GSE14308_TH1_VS_INDUCED_TREG_UP		168	0.23258485	1.1357006	0.23991935	0.55725294	1.0	2829	tags=26%, list=20%, signal=32%	
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_UP	GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_UP		177	0.22885299	1.1355392	0.234714	0.5571699	1.0	3081	tags=27%, list=22%, signal=34%	
GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_DN	GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_DN		170	0.25422424	1.1354411	0.28991598	0.556946	1.0	2818	tags=29%, list=20%, signal=36%	
GSE22103_UNSTIM_VS_LPS_STIM_NEUTROPHIL_DN	GSE22103_UNSTIM_VS_LPS_STIM_NEUTROPHIL_DN		154	0.23589617	1.1354282	0.23762377	0.5565154	1.0	1732	tags=17%, list=12%, signal=19%	
GSE23502_BM_VS_COLON_TUMOR_MYELOID_DERIVED_SUPPRESSOR_CELL_UP	GSE23502_BM_VS_COLON_TUMOR_MYELOID_DERIVED_SUPPRESSOR_CELL_UP		167	0.259126	1.1353325	0.28735632	0.5563257	1.0	2606	tags=28%, list=18%, signal=34%	
GSE27859_DC_VS_CD11C_INT_F480_INT_DC_UP	GSE27859_DC_VS_CD11C_INT_F480_INT_DC_UP		161	0.22390056	1.1349137	0.26078027	0.5569286	1.0	2192	tags=21%, list=15%, signal=25%	
GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_DN	GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_DN		163	0.23820716	1.1345298	0.2857143	0.5574423	1.0	1922	tags=21%, list=14%, signal=25%	
GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_UP	GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_UP		171	0.24965537	1.1343102	0.28282827	0.55754834	1.0	2357	tags=25%, list=17%, signal=29%	
GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_UP	GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_UP		157	0.22025934	1.1342502	0.22030652	0.55723673	1.0	3083	tags=27%, list=22%, signal=34%	
GSE40274_CTRL_VS_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_CTRL_VS_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		145	0.25216904	1.1341368	0.25343812	0.557073	1.0	2033	tags=19%, list=14%, signal=22%	
GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_DN	GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_DN		173	0.26145345	1.1339835	0.2851485	0.5569964	1.0	2776	tags=24%, list=20%, signal=30%	
GSE3720_UNSTIM_VS_LPS_STIM_VD1_GAMMADELTA_TCELL_UP	GSE3720_UNSTIM_VS_LPS_STIM_VD1_GAMMADELTA_TCELL_UP		171	0.22814228	1.1334668	0.24951267	0.55787116	1.0	3377	tags=30%, list=24%, signal=39%	
GSE46025_WT_VS_FOXO1_KO_KLRG1_LOW_CD8_EFFECTOR_TCELL_DN	GSE46025_WT_VS_FOXO1_KO_KLRG1_LOW_CD8_EFFECTOR_TCELL_DN		156	0.2582313	1.1328284	0.2928709	0.558975	1.0	4115	tags=37%, list=29%, signal=52%	
GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_DN	GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_DN		156	0.20812437	1.1328105	0.21521336	0.5585731	1.0	2710	tags=22%, list=19%, signal=27%	
GSE17721_CTRL_VS_LPS_12H_BMDC_DN	GSE17721_CTRL_VS_LPS_12H_BMDC_DN		156	0.23758963	1.1328084	0.2723658	0.558124	1.0	2418	tags=24%, list=17%, signal=29%	
GSE18804_SPLEEN_MACROPHAGE_VS_COLON_TUMORAL_MACROPHAGE_DN	GSE18804_SPLEEN_MACROPHAGE_VS_COLON_TUMORAL_MACROPHAGE_DN		159	0.23395593	1.132662	0.20695971	0.55802786	1.0	2356	tags=23%, list=17%, signal=28%	
GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP	GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP		135	0.27073115	1.1316118	0.2804642	0.56015503	1.0	2928	tags=28%, list=21%, signal=35%	
GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_UP	GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_UP		153	0.27505836	1.1307639	0.30975142	0.5618088	1.0	2104	tags=23%, list=15%, signal=27%	
GSE14350_IL2RB_KO_VS_WT_TREG_DN	GSE14350_IL2RB_KO_VS_WT_TREG_DN		169	0.22269692	1.130643	0.23888889	0.5616654	1.0	3150	tags=28%, list=22%, signal=35%	
GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_UP	GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_UP		169	0.41415253	1.130635	0.38114753	0.5612317	1.0	3039	tags=39%, list=21%, signal=49%	
GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_DN	GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_DN		157	0.24737288	1.1304289	0.28039217	0.56126815	1.0	2011	tags=20%, list=14%, signal=23%	
GSE15330_WT_VS_IKAROS_KO_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	GSE15330_WT_VS_IKAROS_KO_GRANULOCYTE_MONOCYTE_PROGENITOR_DN		166	0.22334723	1.1303287	0.23791103	0.56104046	1.0	3384	tags=30%, list=24%, signal=38%	
GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN	GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN		165	0.22281931	1.1303165	0.22900763	0.5606142	1.0	3228	tags=26%, list=23%, signal=33%	
GSE37416_CTRL_VS_0H_F_TULARENSIS_LVS_NEUTROPHIL_UP	GSE37416_CTRL_VS_0H_F_TULARENSIS_LVS_NEUTROPHIL_UP		125	0.26629537	1.1301062	0.2536232	0.5606829	1.0	3963	tags=38%, list=28%, signal=53%	
GSE15930_STIM_VS_STIM_AND_IL12_72H_CD8_T_CELL_DN	GSE15930_STIM_VS_STIM_AND_IL12_72H_CD8_T_CELL_DN		137	0.24008241	1.1300565	0.23157895	0.560358	1.0	3895	tags=34%, list=27%, signal=47%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_2H_BMDC_UP	GSE17721_PAM3CSK4_VS_GADIQUIMOD_2H_BMDC_UP		148	0.25780153	1.12987	0.2535461	0.56037635	1.0	4770	tags=42%, list=34%, signal=62%	
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_UP	GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_UP		117	0.25751236	1.1296246	0.25862068	0.56055015	1.0	3937	tags=34%, list=28%, signal=47%	
GSE13522_CTRL_VS_T_CRUZI_G_STRAIN_INF_SKIN_UP	GSE13522_CTRL_VS_T_CRUZI_G_STRAIN_INF_SKIN_UP		163	0.22676414	1.1283224	0.25940594	0.56339973	1.0	1143	tags=15%, list=8%, signal=16%	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_DN	GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_DN		150	0.2393155	1.1274017	0.2718254	0.5652117	1.0	2210	tags=22%, list=16%, signal=26%	
GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD4_TCELL_DN	GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD4_TCELL_DN		165	0.21962655	1.1270586	0.25338492	0.56559294	1.0	2743	tags=24%, list=19%, signal=30%	
GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_DN	GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_DN		158	0.24082986	1.1269377	0.26550388	0.5654386	1.0	3089	tags=30%, list=22%, signal=38%	
GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_UP	GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_UP		178	0.24275014	1.1268276	0.29740518	0.56529826	1.0	1842	tags=20%, list=13%, signal=22%	
GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_DN	GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_DN		130	0.27458557	1.1267939	0.29889297	0.56492996	1.0	3206	tags=25%, list=23%, signal=32%	
GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_UP	GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_UP		113	0.3120392	1.1267775	0.31034482	0.564519	1.0	2496	tags=27%, list=18%, signal=32%	
GSE25088_CTRL_VS_IL4_STIM_STAT6_KO_MACROPHAGE_UP	GSE25088_CTRL_VS_IL4_STIM_STAT6_KO_MACROPHAGE_UP		131	0.23835032	1.1264727	0.25228518	0.56482023	1.0	4881	tags=39%, list=34%, signal=59%	
GSE26351_UNSTIM_VS_WNT_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP	GSE26351_UNSTIM_VS_WNT_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP		172	0.2440008	1.1263891	0.2691552	0.56459403	1.0	2289	tags=23%, list=16%, signal=27%	
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_6H_DN	GSE2770_UNTREATED_VS_ACT_CD4_TCELL_6H_DN		167	0.23135059	1.1261525	0.25852782	0.5647201	1.0	3191	tags=28%, list=22%, signal=35%	
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN	GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN		150	0.23502895	1.1261373	0.23465703	0.5643097	1.0	3933	tags=32%, list=28%, signal=44%	
GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN	GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN		179	0.2517727	1.1257268	0.31092438	0.5649228	1.0	2185	tags=21%, list=15%, signal=25%	
GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN		176	0.24053667	1.1253276	0.2857143	0.5655177	1.0	2504	tags=24%, list=18%, signal=29%	
GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP	GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP		168	0.21980786	1.1251776	0.2393321	0.5654302	1.0	2461	tags=21%, list=17%, signal=26%	
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_UP	GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_UP		169	0.23608407	1.1250764	0.2890625	0.56523013	1.0	2461	tags=22%, list=17%, signal=26%	
GSE26669_CD4_VS_CD8_TCELL_IN_MLR_COSTIM_BLOCK_DN	GSE26669_CD4_VS_CD8_TCELL_IN_MLR_COSTIM_BLOCK_DN		166	0.22114685	1.1248899	0.23193917	0.5652508	1.0	2062	tags=19%, list=15%, signal=22%	
GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_DN	GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_DN		156	0.25119463	1.1246463	0.29254302	0.5653862	1.0	2699	tags=24%, list=19%, signal=30%	
GSE15330_WT_VS_IKAROS_KO_HSC_DN	GSE15330_WT_VS_IKAROS_KO_HSC_DN		171	0.24126129	1.1245494	0.25925925	0.565177	1.0	2589	tags=24%, list=18%, signal=29%	
GSE22611_MUTANT_NOD2_VS_CTRL_TRANSDUCED_HEK293T_CELL_UP	GSE22611_MUTANT_NOD2_VS_CTRL_TRANSDUCED_HEK293T_CELL_UP		149	0.24012548	1.1243306	0.2691552	0.56526977	1.0	3194	tags=28%, list=22%, signal=36%	
GSE27786_BCELL_VS_NKTCELL_DN	GSE27786_BCELL_VS_NKTCELL_DN		165	0.22632487	1.1242152	0.23818898	0.5651178	1.0	2933	tags=26%, list=21%, signal=32%	
GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP	GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP		166	0.26893896	1.1239107	0.2784314	0.56543	1.0	2934	tags=30%, list=21%, signal=37%	
GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP	GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP		168	0.24141209	1.1233329	0.27087575	0.5665183	1.0	2042	tags=21%, list=14%, signal=24%	
GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_DN	GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_DN		161	0.26073617	1.1232831	0.2813102	0.56619024	1.0	3053	tags=30%, list=21%, signal=38%	
GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_6H_UP	GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_6H_UP		139	0.25098777	1.1232706	0.24436742	0.5657734	1.0	3416	tags=31%, list=24%, signal=40%	
GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP	GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP		173	0.21813428	1.123172	0.22200392	0.565587	1.0	4386	tags=36%, list=31%, signal=51%	
GSE17721_LPS_VS_PAM3CSK4_0.5H_BMDC_UP	GSE17721_LPS_VS_PAM3CSK4_0.5H_BMDC_UP		141	0.2258725	1.122927	0.2749004	0.56577754	1.0	1847	tags=20%, list=13%, signal=23%	
GSE3982_BASOPHIL_VS_NKCELL_UP	GSE3982_BASOPHIL_VS_NKCELL_UP		156	0.22930773	1.1225573	0.27184466	0.5662862	1.0	3193	tags=26%, list=22%, signal=34%	
