NAME	TITLE	SCORE	
IGFBP2	insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]	0.047482044	
RNF40	ring finger protein 40 [Source:HGNC Symbol;Acc:HGNC:16867]	0.047478385	
PI4KA	phosphatidylinositol 4-kinase alpha [Source:HGNC Symbol;Acc:HGNC:8983]	0.0474281	
DLGAP5	DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864]	0.04702919	
RPS7	ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:10440]	0.04701087	
DDX19B	DEAD-box helicase 19B [Source:HGNC Symbol;Acc:HGNC:2742]	0.046995595	
RPS23	ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:10410]	0.046980415	
TMEM131	transmembrane protein 131 [Source:HGNC Symbol;Acc:HGNC:30366]	0.046972867	
ZSWIM8	zinc finger SWIM-type containing 8 [Source:HGNC Symbol;Acc:HGNC:23528]	0.04679184	
SLC2A14	solute carrier family 2 member 14 [Source:HGNC Symbol;Acc:HGNC:18301]	0.04677003	
PCBP1-AS1	PCBP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42948]	0.04670138	
POTEF	POTE ankyrin domain family member F [Source:HGNC Symbol;Acc:HGNC:33905]	0.046688195	
CENPK	centromere protein K [Source:HGNC Symbol;Acc:HGNC:29479]	0.046583477	
BCO2	beta-carotene oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:18503]	0.046583474	
CLEC1A	C-type lectin domain family 1 member A [Source:HGNC Symbol;Acc:HGNC:24355]	0.04656055	
SLFN11	schlafen family member 11 [Source:HGNC Symbol;Acc:HGNC:26633]	0.04653678	
POLR2M	RNA polymerase II subunit M [Source:HGNC Symbol;Acc:HGNC:14862]	0.046534065	
SAT1	spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540]	0.04651639	
BAG6	BAG cochaperone 6 [Source:HGNC Symbol;Acc:HGNC:13919]	0.04646342	
LETM2	leucine zipper and EF-hand containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:14648]	0.046437483	
PRKCI	protein kinase C iota [Source:HGNC Symbol;Acc:HGNC:9404]	0.046354614	
LINC00636	long intergenic non-protein coding RNA 636 [Source:HGNC Symbol;Acc:HGNC:27702]	0.046345554	
NPRL3	NPR3 like, GATOR1 complex subunit [Source:HGNC Symbol;Acc:HGNC:14124]	0.046326928	
POLA1	DNA polymerase alpha 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9173]	0.04631805	
ESRRB	estrogen related receptor beta [Source:HGNC Symbol;Acc:HGNC:3473]	0.046239886	
DDX20	DEAD-box helicase 20 [Source:HGNC Symbol;Acc:HGNC:2743]	0.046132248	
GUSB	glucuronidase beta [Source:HGNC Symbol;Acc:HGNC:4696]	0.046004318	
SF3B3	splicing factor 3b subunit 3 [Source:HGNC Symbol;Acc:HGNC:10770]	0.045919202	
MEF2D	myocyte enhancer factor 2D [Source:HGNC Symbol;Acc:HGNC:6997]	0.045902785	
MTDH	metadherin [Source:HGNC Symbol;Acc:HGNC:29608]	0.045808222	
ZNF503	zinc finger protein 503 [Source:HGNC Symbol;Acc:HGNC:23589]	0.045693956	
HBP1	HMG-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:23200]	0.045687642	
RHOT2	ras homolog family member T2 [Source:HGNC Symbol;Acc:HGNC:21169]	0.045631316	
PSPN	persephin [Source:HGNC Symbol;Acc:HGNC:9579]	0.045626435	
MAP3K12	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:HGNC:6851]	0.045590475	
CMYA5	cardiomyopathy associated 5 [Source:HGNC Symbol;Acc:HGNC:14305]	0.045579832	
SLC17A9	solute carrier family 17 member 9 [Source:HGNC Symbol;Acc:HGNC:16192]	0.045531392	
AIRIM	AFG2 interacting ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:26039]	0.045485318	
LINC02150	long intergenic non-protein coding RNA 2150 [Source:HGNC Symbol;Acc:HGNC:53012]	0.045475207	
SH2D7	SH2 domain containing 7 [Source:HGNC Symbol;Acc:HGNC:34549]	0.045383148	
PPAT	phosphoribosyl pyrophosphate amidotransferase [Source:HGNC Symbol;Acc:HGNC:9238]	0.045354165	
RPA2	replication protein A2 [Source:HGNC Symbol;Acc:HGNC:10290]	0.04529772	
MXI1	MAX interactor 1, dimerization protein [Source:HGNC Symbol;Acc:HGNC:7534]	0.04528332	
LRRC73	leucine rich repeat containing 73 [Source:HGNC Symbol;Acc:HGNC:21375]	0.04526125	
PTS	6-pyruvoyltetrahydropterin synthase [Source:HGNC Symbol;Acc:HGNC:9689]	0.045202546	
NRBP2	nuclear receptor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19339]	0.045187365	
SAE1	SUMO1 activating enzyme subunit 1 [Source:HGNC Symbol;Acc:HGNC:30660]	0.045126412	
TIAM2	TIAM Rac1 associated GEF 2 [Source:HGNC Symbol;Acc:HGNC:11806]	0.045106556	
PNKP	polynucleotide kinase 3'-phosphatase [Source:HGNC Symbol;Acc:HGNC:9154]	0.04497641	
SYK	spleen associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]	0.044968072	
SPTAN1	spectrin alpha, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11273]	0.044884246	
KAT5	lysine acetyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:5275]	0.04475623	
DRC3	dynein regulatory complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25384]	0.044679847	
NELFCD	negative elongation factor complex member C/D [Source:HGNC Symbol;Acc:HGNC:15934]	0.04467059	
SIRT2	sirtuin 2 [Source:HGNC Symbol;Acc:HGNC:10886]	0.044294365	
RREB1	ras responsive element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10449]	0.044277973	
MOCS1	molybdenum cofactor synthesis 1 [Source:HGNC Symbol;Acc:HGNC:7190]	0.044246957	
ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:812]	0.04419809	
COG7	component of oligomeric golgi complex 7 [Source:HGNC Symbol;Acc:HGNC:18622]	0.04413915	
TBCD	tubulin folding cofactor D [Source:HGNC Symbol;Acc:HGNC:11581]	0.044133756	
PLCG1	phospholipase C gamma 1 [Source:HGNC Symbol;Acc:HGNC:9065]	0.04412561	
DCAF16	DDB1 and CUL4 associated factor 16 [Source:HGNC Symbol;Acc:HGNC:25987]	0.04403647	
PDZD7	PDZ domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26257]	0.043906253	
PRKCE	protein kinase C epsilon [Source:HGNC Symbol;Acc:HGNC:9401]	0.043903198	
LINC02579	long intergenic non-protein coding RNA 2579 [Source:HGNC Symbol;Acc:HGNC:27942]	0.043891322	
MARCO	macrophage receptor with collagenous structure [Source:HGNC Symbol;Acc:HGNC:6895]	0.04384356	
PPIL3	peptidylprolyl isomerase like 3 [Source:HGNC Symbol;Acc:HGNC:9262]	0.043828916	
RALY	RALY heterogeneous nuclear ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15921]	0.043821737	
TRAPPC11	trafficking protein particle complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:25751]	0.043787964	
AFG3L2	AFG3 like matrix AAA peptidase subunit 2 [Source:HGNC Symbol;Acc:HGNC:315]	0.04367977	
HNRNPD	heterogeneous nuclear ribonucleoprotein D [Source:HGNC Symbol;Acc:HGNC:5036]	0.043646917	
SRPRA	SRP receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:11307]	0.043626864	
NAP1L1P1	nucleosome assembly protein 1 like 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38004]	0.043531246	
CPNE9	copine family member 9 [Source:HGNC Symbol;Acc:HGNC:24336]	0.04350043	
MEX3C	mex-3 RNA binding family member C [Source:HGNC Symbol;Acc:HGNC:28040]	0.04348109	
CAPSL	calcyphosine like [Source:HGNC Symbol;Acc:HGNC:28375]	0.043474253	
ZNF135	zinc finger protein 135 [Source:HGNC Symbol;Acc:HGNC:12919]	0.043452613	
RNF24	ring finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13779]	0.04345065	
ZP1	zona pellucida glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:13187]	0.043341033	
KIF26B	kinesin family member 26B [Source:HGNC Symbol;Acc:HGNC:25484]	0.0433381	
NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:14526]	0.04330862	
FAM43A	family with sequence similarity 43 member A [Source:HGNC Symbol;Acc:HGNC:26888]	0.04322347	
CUBN	cubilin [Source:HGNC Symbol;Acc:HGNC:2548]	0.04307791	
LNX2	ligand of numb-protein X 2 [Source:HGNC Symbol;Acc:HGNC:20421]	0.04307307	
TMEM185A	transmembrane protein 185A [Source:HGNC Symbol;Acc:HGNC:17125]	0.042932175	
MPO	myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218]	0.04285309	
TMEM169	transmembrane protein 169 [Source:HGNC Symbol;Acc:HGNC:25130]	0.04284573	
TMLHE	trimethyllysine hydroxylase, epsilon [Source:HGNC Symbol;Acc:HGNC:18308]	0.04282634	
BCL2L10	BCL2 like 10 [Source:HGNC Symbol;Acc:HGNC:993]	0.042806372	
ILF2	interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]	0.042797215	
GIT2	GIT ArfGAP 2 [Source:HGNC Symbol;Acc:HGNC:4273]	0.04278421	
TIAM1	TIAM Rac1 associated GEF 1 [Source:HGNC Symbol;Acc:HGNC:11805]	0.042706396	
AP3S2	adaptor related protein complex 3 subunit sigma 2 [Source:HGNC Symbol;Acc:HGNC:571]	0.042619836	
ZNF681	zinc finger protein 681 [Source:HGNC Symbol;Acc:HGNC:26457]	0.04260252	
RPS23P8	ribosomal protein S23 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:35982]	0.042527147	
TMCC2	transmembrane and coiled-coil domain family 2 [Source:HGNC Symbol;Acc:HGNC:24239]	0.042513646	
BRAT1	BRCA1 associated ATM activator 1 [Source:HGNC Symbol;Acc:HGNC:21701]	0.042481992	
NAT10	N-acetyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:29830]	0.04234363	
CIRBP	cold inducible RNA binding protein [Source:HGNC Symbol;Acc:HGNC:1982]	0.042156346	
LOXL1-AS1	LOXL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44169]	0.0421442	
EEF1B2	eukaryotic translation elongation factor 1 beta 2 [Source:HGNC Symbol;Acc:HGNC:3208]	0.042103264	
PIK3IP1	phosphoinositide-3-kinase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24942]	0.042065103	
BIVM-ERCC5	BIVM-ERCC5 readthrough [Source:HGNC Symbol;Acc:HGNC:43690]	0.041997183	
JPH2	junctophilin 2 [Source:HGNC Symbol;Acc:HGNC:14202]	0.04177596	
DIXDC1	DIX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23695]	0.041698825	
CARD6	caspase recruitment domain family member 6 [Source:HGNC Symbol;Acc:HGNC:16394]	0.041583806	
C12orf57	chromosome 12 open reading frame 57 [Source:HGNC Symbol;Acc:HGNC:29521]	0.041576263	
PVT1	Pvt1 oncogene [Source:HGNC Symbol;Acc:HGNC:9709]	0.041444913	
TMEM38B	transmembrane protein 38B [Source:HGNC Symbol;Acc:HGNC:25535]	0.041381206	
IGHG2	immunoglobulin heavy constant gamma 2 (G2m marker) [Source:HGNC Symbol;Acc:HGNC:5526]	0.041313592	
SH3TC2-DT	SH3TC2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:52905]	0.041204985	
PHLPP2	PH domain and leucine rich repeat protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:29149]	0.041155457	
INTS11	integrator complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:26052]	0.04097588	
ZNF277	zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]	0.04085477	
RMRP	RNA component of mitochondrial RNA processing endoribonuclease [Source:HGNC Symbol;Acc:HGNC:10031]	0.040836234	
TP53I11	tumor protein p53 inducible protein 11 [Source:HGNC Symbol;Acc:HGNC:16842]	0.040794253	
OAZ2	ornithine decarboxylase antizyme 2 [Source:HGNC Symbol;Acc:HGNC:8096]	0.04078062	
DCP1A	decapping mRNA 1A [Source:HGNC Symbol;Acc:HGNC:18714]	0.040774696	
ZNF565	zinc finger protein 565 [Source:HGNC Symbol;Acc:HGNC:26726]	0.040749192	
TSBP1-AS1	TSBP1 and BTNL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39756]	0.04070125	
MYOM1	myomesin 1 [Source:HGNC Symbol;Acc:HGNC:7613]	0.04062779	
SURF2	surfeit 2 [Source:HGNC Symbol;Acc:HGNC:11475]	0.04053336	
SCMH1	Scm polycomb group protein homolog 1 [Source:HGNC Symbol;Acc:HGNC:19003]	0.040437326	
TBRG4	transforming growth factor beta regulator 4 [Source:HGNC Symbol;Acc:HGNC:17443]	0.040417526	
MAP1A	microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]	0.040380806	
ETV6	ETS variant transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3495]	0.040306393	
WNT9B	Wnt family member 9B [Source:HGNC Symbol;Acc:HGNC:12779]	0.04029668	
GALNT5	polypeptide N-acetylgalactosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4127]	0.040284127	
FOXP3	forkhead box P3 [Source:HGNC Symbol;Acc:HGNC:6106]	0.040161	
PTBP3	polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253]	0.04012692	
SEPHS2	selenophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:19686]	0.04011249	
ZNF689	zinc finger protein 689 [Source:HGNC Symbol;Acc:HGNC:25173]	0.040096935	
EVC2	EvC ciliary complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:19747]	0.04002266	
SLC12A2	solute carrier family 12 member 2 [Source:HGNC Symbol;Acc:HGNC:10911]	0.039965007	
BANK1	B cell scaffold protein with ankyrin repeats 1 [Source:HGNC Symbol;Acc:HGNC:18233]	0.039949805	
RAB6A	RAB6A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9786]	0.03994663	
PTK2	protein tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:9611]	0.039920874	
FBXL20	F-box and leucine rich repeat protein 20 [Source:HGNC Symbol;Acc:HGNC:24679]	0.039881803	
RASA4B	RAS p21 protein activator 4B [Source:HGNC Symbol;Acc:HGNC:35202]	0.039880488	
ZNF665	zinc finger protein 665 [Source:HGNC Symbol;Acc:HGNC:25885]	0.039876148	
ATXN2L	ataxin 2 like [Source:HGNC Symbol;Acc:HGNC:31326]	0.0396863	
SLC44A3-AS1	SLC44A3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49057]	0.03967545	
ITGAM	integrin subunit alpha M [Source:HGNC Symbol;Acc:HGNC:6149]	0.039642524	
MAJIN	membrane anchored junction protein [Source:HGNC Symbol;Acc:HGNC:27441]	0.039612044	
ZCCHC4	zinc finger CCHC-type containing 4 [Source:HGNC Symbol;Acc:HGNC:22917]	0.03958371	
CENPT	centromere protein T [Source:HGNC Symbol;Acc:HGNC:25787]	0.03951329	
RPS3A	ribosomal protein S3A [Source:HGNC Symbol;Acc:HGNC:10421]	0.039427206	
MAP3K11	mitogen-activated protein kinase kinase kinase 11 [Source:HGNC Symbol;Acc:HGNC:6850]	0.039361272	
UTP3	UTP3 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24477]	0.039333127	
TNKS2	tankyrase 2 [Source:HGNC Symbol;Acc:HGNC:15677]	0.03929769	
CHMP2B	charged multivesicular body protein 2B [Source:HGNC Symbol;Acc:HGNC:24537]	0.039296407	
ZNF354C	zinc finger protein 354C [Source:HGNC Symbol;Acc:HGNC:16736]	0.039201573	
HEXIM2	HEXIM P-TEFb complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28591]	0.039018705	
CYP3A5	cytochrome P450 family 3 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:2638]	0.038956482	
ATP11AUN	ATP11A upstream neighbor lncRNA [Source:HGNC Symbol;Acc:HGNC:33793]	0.03895579	
RPL26P6	ribosomal protein L26 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:34023]	0.03890335	
SMYD3	SET and MYND domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15513]	0.038876582	
TIGD3	tigger transposable element derived 3 [Source:HGNC Symbol;Acc:HGNC:18334]	0.038858563	
NCBP3	nuclear cap binding subunit 3 [Source:HGNC Symbol;Acc:HGNC:24612]	0.03885801	
S1PR3	sphingosine-1-phosphate receptor 3 [Source:HGNC Symbol;Acc:HGNC:3167]	0.038857855	
PARP4P2	poly(ADP-ribose) polymerase family member 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:37760]	0.038852267	
NONO	non-POU domain containing octamer binding [Source:HGNC Symbol;Acc:HGNC:7871]	0.03877084	
LENG9	leukocyte receptor cluster member 9 [Source:HGNC Symbol;Acc:HGNC:16306]	0.038688805	
FBXL19-AS1	FBXL19 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27557]	0.03864861	
GFI1	growth factor independent 1 transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4237]	0.038613245	
SRRM2	serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:HGNC:16639]	0.03861194	
UBP1	upstream binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12507]	0.03843505	
IQCC	IQ motif containing C [Source:HGNC Symbol;Acc:HGNC:25545]	0.038414054	
CNOT8	CCR4-NOT transcription complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:9207]	0.03840139	
RGCC	regulator of cell cycle [Source:HGNC Symbol;Acc:HGNC:20369]	0.038304575	
FADS3	fatty acid desaturase 3 [Source:HGNC Symbol;Acc:HGNC:3576]	0.038091168	
EFCAB13	EF-hand calcium binding domain 13 [Source:HGNC Symbol;Acc:HGNC:26864]	0.038018692	
RAB3GAP1	RAB3 GTPase activating protein catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:17063]	0.037945442	
PTCRA	pre T cell antigen receptor alpha [Source:HGNC Symbol;Acc:HGNC:21290]	0.037875734	
CHFR	checkpoint with forkhead and ring finger domains [Source:HGNC Symbol;Acc:HGNC:20455]	0.037867695	
MTCP1	mature T cell proliferation 1 [Source:HGNC Symbol;Acc:HGNC:7423]	0.037789747	
LRRC69	leucine rich repeat containing 69 [Source:HGNC Symbol;Acc:HGNC:34303]	0.03765323	
BANP	BTG3 associated nuclear protein [Source:HGNC Symbol;Acc:HGNC:13450]	0.037622303	
NCR3	natural cytotoxicity triggering receptor 3 [Source:HGNC Symbol;Acc:HGNC:19077]	0.037610166	
TNNT3	troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]	0.037497085	
ZNF282	zinc finger protein 282 [Source:HGNC Symbol;Acc:HGNC:13076]	0.03746013	
RPH3AL	rabphilin 3A like (without C2 domains) [Source:HGNC Symbol;Acc:HGNC:10296]	0.037448354	
SMNDC1	survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16900]	0.037428495	
KIAA1614	KIAA1614 [Source:HGNC Symbol;Acc:HGNC:29327]	0.037241153	
PLAC9	placenta associated 9 [Source:HGNC Symbol;Acc:HGNC:19255]	0.037227757	
TUBGCP6	tubulin gamma complex component 6 [Source:HGNC Symbol;Acc:HGNC:18127]	0.03720785	
CDH3	cadherin 3 [Source:HGNC Symbol;Acc:HGNC:1762]	0.037159964	
RCOR2	REST corepressor 2 [Source:HGNC Symbol;Acc:HGNC:27455]	0.03714715	
ATP13A4	ATPase 13A4 [Source:HGNC Symbol;Acc:HGNC:25422]	0.03705552	
CCDC26	CCDC26 long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:28416]	0.03697829	
DENND6A	DENN domain containing 6A [Source:HGNC Symbol;Acc:HGNC:26635]	0.03692661	
PNLDC1	PARN like ribonuclease domain containing exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:21185]	0.03690554	
RNU6ATAC	RNA, U6atac small nuclear [Source:HGNC Symbol;Acc:HGNC:34017]	0.036899664	
RPS10-NUDT3	RPS10-NUDT3 readthrough [Source:HGNC Symbol;Acc:HGNC:49181]	0.0366372	
KAZALD1	Kazal type serine peptidase inhibitor domain 1 [Source:HGNC Symbol;Acc:HGNC:25460]	0.036577906	
TGDS	TDP-glucose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:20324]	0.036576364	
DCTN5	dynactin subunit 5 [Source:HGNC Symbol;Acc:HGNC:24594]	0.03643492	
ZBTB21	zinc finger and BTB domain containing 21 [Source:HGNC Symbol;Acc:HGNC:13083]	0.036348384	
HCG18	HLA complex group 18 [Source:HGNC Symbol;Acc:HGNC:31337]	0.03625362	
KRT18P4	keratin 18 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:16604]	0.03619496	
ANKDD1B	ankyrin repeat and death domain containing 1B [Source:HGNC Symbol;Acc:HGNC:32525]	0.036126167	
SLC25A3	solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]	0.036036108	
C17orf67	chromosome 17 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:27900]	0.036004383	
LINC00604	long intergenic non-protein coding RNA 604 [Source:HGNC Symbol;Acc:HGNC:43924]	0.035997365	
SLC22A16	solute carrier family 22 member 16 [Source:HGNC Symbol;Acc:HGNC:20302]	0.03597804	
RSPH9	radial spoke head component 9 [Source:HGNC Symbol;Acc:HGNC:21057]	0.035928402	
CPT1A	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]	0.035919853	
SPSB2	splA/ryanodine receptor domain and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:29522]	0.03586136	
MED27	mediator complex subunit 27 [Source:HGNC Symbol;Acc:HGNC:2377]	0.03579541	
DTNBP1	dystrobrevin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17328]	0.03576119	
MALAT1	metastasis associated lung adenocarcinoma transcript 1 [Source:HGNC Symbol;Acc:HGNC:29665]	0.035734937	
WDR13	WD repeat domain 13 [Source:HGNC Symbol;Acc:HGNC:14352]	0.035707485	
PEX16	peroxisomal biogenesis factor 16 [Source:HGNC Symbol;Acc:HGNC:8857]	0.035699904	
MUC5B	mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]	0.035596482	
PDE6A	phosphodiesterase 6A [Source:HGNC Symbol;Acc:HGNC:8785]	0.035595153	
UNC13B	unc-13 homolog B [Source:HGNC Symbol;Acc:HGNC:12566]	0.035573207	
LINC01589	long intergenic non-protein coding RNA 1589 [Source:HGNC Symbol;Acc:HGNC:51520]	0.03556072	
PAAF1	proteasomal ATPase associated factor 1 [Source:HGNC Symbol;Acc:HGNC:25687]	0.03552054	
TXLNA	taxilin alpha [Source:HGNC Symbol;Acc:HGNC:30685]	0.03540273	
ANO10	anoctamin 10 [Source:HGNC Symbol;Acc:HGNC:25519]	0.03537101	
TCERG1L	transcription elongation regulator 1 like [Source:HGNC Symbol;Acc:HGNC:23533]	0.035363737	
TAF1A-AS1	TAF1A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40573]	0.0353305	
CIAO1	cytosolic iron-sulfur assembly component 1 [Source:HGNC Symbol;Acc:HGNC:14280]	0.035318594	
LMNB2	lamin B2 [Source:HGNC Symbol;Acc:HGNC:6638]	0.035284467	
B4GALT6	beta-1,4-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:929]	0.035243224	
SNRNP27	small nuclear ribonucleoprotein U4/U6.U5 subunit 27 [Source:HGNC Symbol;Acc:HGNC:30240]	0.03516466	
TBC1D5	TBC1 domain family member 5 [Source:HGNC Symbol;Acc:HGNC:19166]	0.035163853	
EOGT	EGF domain specific O-linked N-acetylglucosamine transferase [Source:HGNC Symbol;Acc:HGNC:28526]	0.03514986	
DDX3Y	DEAD-box helicase 3 Y-linked [Source:HGNC Symbol;Acc:HGNC:2699]	0.03507318	
GNAS	GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392]	0.034993406	
CCT6B	chaperonin containing TCP1 subunit 6B [Source:HGNC Symbol;Acc:HGNC:1621]	0.0349562	
RBM18	RNA binding motif protein 18 [Source:HGNC Symbol;Acc:HGNC:28413]	0.03484819	
PDCD1	programmed cell death 1 [Source:HGNC Symbol;Acc:HGNC:8760]	0.03471964	
FICD	FIC domain protein adenylyltransferase [Source:HGNC Symbol;Acc:HGNC:18416]	0.034715753	
ANKRD42	ankyrin repeat domain 42 [Source:HGNC Symbol;Acc:HGNC:26752]	0.03469712	
APOBR	apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087]	0.034682892	
KLHL10	kelch like family member 10 [Source:HGNC Symbol;Acc:HGNC:18829]	0.034613483	
CPNE8	copine 8 [Source:HGNC Symbol;Acc:HGNC:23498]	0.034515638	
NUDT5	nudix hydrolase 5 [Source:HGNC Symbol;Acc:HGNC:8052]	0.03445428	
TMEM202-AS1	TMEM202 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53265]	0.03437714	
RFC3	replication factor C subunit 3 [Source:HGNC Symbol;Acc:HGNC:9971]	0.03431411	
SLC25A17	solute carrier family 25 member 17 [Source:HGNC Symbol;Acc:HGNC:10987]	0.034247905	
CDHR3	cadherin related family member 3 [Source:HGNC Symbol;Acc:HGNC:26308]	0.03414925	
SPATC1L	spermatogenesis and centriole associated 1 like [Source:HGNC Symbol;Acc:HGNC:1298]	0.03410574	
TRPM5	transient receptor potential cation channel subfamily M member 5 [Source:HGNC Symbol;Acc:HGNC:14323]	0.034044612	
F2R	coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]	0.034037553	
EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527]	0.03399371	
ATG12	autophagy related 12 [Source:HGNC Symbol;Acc:HGNC:588]	0.033974383	
GSTO2	glutathione S-transferase omega 2 [Source:HGNC Symbol;Acc:HGNC:23064]	0.033914708	
RPLP0	ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371]	0.03375627	
BTBD19	BTB domain containing 19 [Source:HGNC Symbol;Acc:HGNC:27145]	0.03374016	
BAD	BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]	0.033659615	
PHOSPHO1	phosphoethanolamine/phosphocholine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:16815]	0.033603657	
PGAP2	post-GPI attachment to proteins 2 [Source:HGNC Symbol;Acc:HGNC:17893]	0.033602655	
ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363]	0.033251807	
ASXL2	ASXL transcriptional regulator 2 [Source:HGNC Symbol;Acc:HGNC:23805]	0.0332114	
LAMC3	laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]	0.03303157	
AFG2A	AFG2 AAA ATPase homolog A [Source:HGNC Symbol;Acc:HGNC:18119]	0.032954797	
MBOAT2	membrane bound O-acyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25193]	0.03289009	
ZNFX1	zinc finger NFX1-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29271]	0.032872442	
PRRC2A	proline rich coiled-coil 2A [Source:HGNC Symbol;Acc:HGNC:13918]	0.032820087	
MAP4	microtubule associated protein 4 [Source:HGNC Symbol;Acc:HGNC:6862]	0.032766048	
TJP3	tight junction protein 3 [Source:HGNC Symbol;Acc:HGNC:11829]	0.032660507	
